shipment_item_id,shipment_id,product_id,quantity
29556,4545,10,123
29557,4546,84,178
29558,4546,92,164
29559,4546,59,49
29560,4546,22,123
29561,4546,82,34
29562,4546,94,214
29563,4546,59,44
29564,4546,8,163
29565,4547,49,200
29566,4547,49,99
29567,4547,87,158
29568,4547,36,42
29569,4547,12,162
29570,4547,50,22
29571,4547,38,100
29572,4547,7,144
29573,4547,63,80
29574,4548,16,186
29575,4548,66,78
29576,4548,9,202
29577,4548,85,190
29578,4548,84,71
29579,4548,73,117
29580,4548,64,213
29581,4548,39,147
29582,4549,60,140
29583,4549,2,169
29584,4549,82,112
29585,4549,37,27
29586,4549,56,63
29587,4549,67,215
29588,4549,41,170
29589,4549,83,150
29590,4550,23,78
29591,4550,71,102
29592,4550,16,134
29593,4550,23,219
29594,4550,80,208
29595,4550,32,134
29596,4550,79,41
29597,4550,55,70
29598,4551,93,44
29599,4551,94,202
29600,4551,45,81
29601,4551,54,198
29602,4551,63,164
29603,4551,86,66
29604,4551,86,20
29605,4551,17,58
29606,4551,4,158
29607,4551,43,152
29608,4551,74,150
29609,4551,84,217
29610,4552,17,54
29611,4552,41,105
29612,4552,35,194
29613,4552,10,105
29614,4552,86,167
29615,4552,54,199
29616,4552,61,132
29617,4552,100,129
29618,4553,5,192
29619,4553,65,105
29620,4553,66,213
29621,4553,10,127
29622,4553,38,203
29623,4553,34,37
29624,4553,57,197
29625,4554,22,180
29626,4554,82,188
29627,4554,74,197
29628,4555,47,61
29629,4555,30,68
29630,4555,44,147
29631,4555,20,188
29632,4555,85,92
29633,4555,44,82
29634,4555,29,61
29635,4555,100,145
29636,4555,50,218
29637,4555,64,197
29638,4555,53,170
29639,4555,1,63
29640,4555,45,144
29641,4555,4,96
29642,4556,91,161
29643,4556,52,74
29644,4556,19,128
29645,4556,24,25
29646,4556,10,159
29647,4556,31,69
29648,4556,1,26
29649,4556,68,103
29650,4556,20,20
29651,4556,84,177
29652,4556,81,175
29653,4556,95,55
29654,4557,71,177
29655,4557,11,40
29656,4557,85,212
29657,4557,93,27
29658,4557,8,182
29659,4557,41,205
29660,4557,18,211
29661,4557,84,22
29662,4557,52,212
29663,4557,98,162
29664,4557,93,214
29665,4557,19,92
29666,4558,78,157
29667,4558,7,61
29668,4558,61,155
29669,4558,91,61
29670,4559,72,37
29671,4559,93,102
29672,4559,79,200
29673,4559,55,139
29674,4559,89,198
29675,4559,87,109
29676,4559,22,54
29677,4559,10,115
29678,4559,75,107
29679,4559,8,169
29680,4559,43,70
29681,4559,17,144
29682,4560,14,121
29683,4560,72,125
29684,4560,29,120
29685,4560,93,58
29686,4560,92,156
29687,4560,59,30
29688,4560,86,187
29689,4560,20,135
29690,4560,82,124
29691,4560,14,125
29692,4560,95,114
29693,4560,8,106
29694,4561,90,60
29695,4561,58,192
29696,4561,85,169
29697,4561,98,204
29698,4561,58,172
29699,4561,41,74
29700,4561,18,215
29701,4561,95,80
29702,4562,80,53
29703,4562,81,60
29704,4562,30,198
29705,4562,92,48
29706,4562,92,147
29707,4562,70,91
29708,4562,82,127
29709,4563,74,177
29710,4563,81,167
29711,4563,80,36
29712,4563,10,52
29713,4563,58,20
29714,4563,30,24
29715,4563,92,141
29716,4563,26,106
29717,4563,62,171
29718,4563,90,41
29719,4563,56,218
29720,4564,91,174
29721,4564,94,28
29722,4564,100,72
29723,4564,61,133
29724,4564,35,210
29725,4564,18,204
29726,4564,76,147
29727,4564,89,168
29728,4564,92,175
29729,4565,65,199
29730,4565,2,190
29731,4565,10,107
29732,4565,78,81
29733,4565,89,201
29734,4565,76,198
29735,4565,17,149
29736,4565,98,60
29737,4565,6,59
29738,4566,33,205
29739,4566,52,170
29740,4566,82,184
29741,4566,91,213
29742,4566,63,47
29743,4566,20,185
29744,4566,53,122
29745,4566,27,108
29746,4566,7,103
29747,4566,47,217
29748,4566,91,73
29749,4567,86,141
29750,4567,100,29
29751,4567,74,120
29752,4567,78,202
29753,4567,94,68
29754,4567,58,149
29755,4567,64,144
29756,4567,9,143
29757,4567,60,188
29758,4567,80,150
29759,4567,38,120
29760,4567,12,80
29761,4567,55,39
29762,4567,62,178
29763,4568,84,93
29764,4568,9,43
29765,4568,37,132
29766,4568,33,160
29767,4568,69,164
29768,4569,87,85
29769,4569,15,139
29770,4569,29,193
29771,4569,69,178
29772,4569,82,128
29773,4569,51,166
29774,4569,55,68
29775,4569,61,104
29776,4569,92,171
29777,4569,75,203
29778,4569,31,141
29779,4569,26,71
29780,4570,90,155
29781,4570,26,35
29782,4570,44,75
29783,4570,74,93
29784,4570,84,52
29785,4570,45,101
29786,4570,85,143
29787,4570,53,156
29788,4570,22,88
29789,4570,74,81
29790,4571,60,106
29791,4571,100,156
29792,4571,9,89
29793,4571,37,30
29794,4571,35,93
29795,4571,42,63
29796,4571,58,89
29797,4571,21,142
29798,4571,5,209
29799,4572,53,49
29800,4572,50,178
29801,4572,59,91
29802,4572,44,212
29803,4572,21,47
29804,4572,91,82
29805,4572,89,192
29806,4572,97,101
29807,4572,29,120
29808,4573,43,106
29809,4573,31,20
29810,4573,26,202
29811,4573,39,65
29812,4573,56,104
29813,4573,93,65
29814,4573,70,207
29815,4573,70,144
29816,4573,41,70
29817,4573,42,178
29818,4573,52,98
29819,4573,39,217
29820,4573,54,77
29821,4574,70,158
29822,4574,48,148
29823,4574,68,168
29824,4574,81,127
29825,4574,11,53
29826,4574,21,129
29827,4574,91,173
29828,4574,53,45
29829,4574,7,151
29830,4574,15,211
29831,4575,68,140
29832,4575,7,20
29833,4575,51,170
29834,4575,39,182
29835,4575,37,64
29836,4575,41,157
29837,4575,15,171
29838,4575,93,135
29839,4575,54,158
29840,4575,23,51
29841,4576,57,151
29842,4576,53,194
29843,4576,51,51
29844,4576,96,188
29845,4576,51,86
29846,4576,62,197
29847,4576,41,99
29848,4576,15,213
29849,4576,100,89
29850,4576,42,103
29851,4577,3,197
29852,4577,20,74
29853,4577,92,41
29854,4577,56,37
29855,4577,99,90
29856,4577,13,30
29857,4577,72,212
29858,4577,97,34
29859,4578,75,105
29860,4578,1,158
29861,4578,64,148
29862,4578,76,98
29863,4578,83,76
29864,4578,46,157
29865,4579,44,22
29866,4579,76,195
29867,4579,33,198
29868,4580,87,106
29869,4580,18,21
29870,4580,99,55
29871,4580,86,81
29872,4580,43,132
29873,4580,76,198
29874,4580,81,94
29875,4581,19,160
29876,4581,39,23
29877,4581,70,92
29878,4581,20,132
29879,4581,65,35
29880,4581,23,42
29881,4581,44,104
29882,4582,38,167
29883,4582,85,108
29884,4582,46,208
29885,4582,18,45
29886,4582,36,129
29887,4582,29,176
29888,4582,86,199
29889,4582,32,170
29890,4582,63,180
29891,4582,51,166
29892,4582,49,203
29893,4583,17,189
29894,4583,16,207
29895,4583,62,140
29896,4583,5,114
29897,4583,28,129
29898,4583,3,205
29899,4584,92,114
29900,4584,71,123
29901,4584,85,105
29902,4584,3,181
29903,4584,75,127
29904,4584,20,36
29905,4584,62,47
29906,4585,43,184
29907,4585,22,153
29908,4585,17,218
29909,4585,77,56
29910,4585,19,87
29911,4585,13,70
29912,4585,31,43
29913,4586,64,199
29914,4586,31,154
29915,4586,59,108
29916,4586,96,99
29917,4586,17,165
29918,4586,67,199
29919,4586,63,189
29920,4586,24,106
29921,4586,87,43
29922,4587,76,104
29923,4587,94,128
29924,4587,47,121
29925,4587,56,76
29926,4587,29,42
29927,4587,19,198
29928,4587,15,94
29929,4587,31,192
29930,4588,96,84
29931,4588,75,104
29932,4588,94,65
29933,4588,95,58
29934,4588,1,37
29935,4588,25,126
29936,4588,38,205
29937,4588,51,106
29938,4588,58,23
29939,4588,10,75
29940,4588,47,96
29941,4588,7,148
29942,4588,24,35
29943,4589,64,131
29944,4589,32,33
29945,4589,11,62
29946,4589,51,64
29947,4589,96,158
29948,4589,44,91
29949,4589,7,62
29950,4589,15,60
29951,4589,25,118
29952,4589,44,92
29953,4589,85,106
29954,4589,72,100
29955,4589,35,131
29956,4589,58,190
29957,4590,50,217
29958,4590,75,169
29959,4590,35,216
29960,4590,38,73
29961,4590,6,140
29962,4590,71,141
29963,4590,69,107
29964,4590,89,101
29965,4590,97,158
29966,4590,9,210
29967,4591,41,25
29968,4591,72,209
29969,4591,56,152
29970,4591,45,160
29971,4591,24,58
29972,4591,47,149
29973,4591,65,31
29974,4591,89,68
29975,4591,56,121
29976,4591,79,67
29977,4591,73,179
29978,4591,54,174
29979,4591,64,46
29980,4591,40,193
29981,4592,89,178
29982,4592,83,150
29983,4592,40,149
29984,4592,44,210
29985,4592,60,36
29986,4592,15,162
29987,4592,52,36
29988,4593,65,51
29989,4593,78,90
29990,4593,6,40
29991,4593,72,71
29992,4593,49,183
29993,4593,46,194
29994,4593,45,43
29995,4593,26,75
29996,4593,49,164
29997,4593,60,63
29998,4593,84,122
29999,4594,46,208
30000,4594,11,177
30001,4594,60,114
30002,4594,5,158
30003,4594,29,56
30004,4594,85,216
30005,4595,7,44
30006,4595,34,186
30007,4595,61,84
30008,4595,49,63
30009,4595,12,183
30010,4595,97,128
30011,4595,65,210
30012,4595,33,176
30013,4595,56,59
30014,4596,80,103
30015,4596,90,107
30016,4596,46,59
30017,4596,84,202
30018,4596,47,113
30019,4596,40,20
30020,4596,78,90
30021,4596,67,129
30022,4596,24,136
30023,4596,91,209
30024,4596,98,208
30025,4596,6,213
30026,4596,60,112
30027,4596,55,186
30028,4597,74,46
30029,4597,4,102
30030,4597,32,151
30031,4597,94,185
30032,4597,56,194
30033,4597,80,157
30034,4597,38,80
30035,4597,51,187
30036,4597,21,82
30037,4597,17,20
30038,4598,30,142
30039,4598,11,57
30040,4598,85,99
30041,4598,16,180
30042,4598,52,130
30043,4598,5,152
30044,4598,1,45
30045,4598,57,23
30046,4598,77,149
30047,4599,53,152
30048,4599,98,196
30049,4599,87,96
30050,4600,99,121
30051,4600,84,212
30052,4600,34,184
30053,4600,57,218
30054,4600,6,79
30055,4600,59,115
30056,4600,90,108
30057,4600,41,162
30058,4600,94,209
30059,4600,98,149
30060,4600,88,190
30061,4600,99,77
30062,4600,79,86
30063,4601,51,28
30064,4601,63,51
30065,4601,1,84
30066,4601,31,116
30067,4601,99,52
30068,4601,87,179
30069,4601,11,63
30070,4601,6,148
30071,4601,68,184
30072,4601,71,123
30073,4602,37,81
30074,4602,16,176
30075,4602,83,153
30076,4602,27,99
30077,4602,80,45
30078,4602,63,26
30079,4602,6,133
30080,4602,82,74
30081,4602,42,131
30082,4602,96,211
30083,4602,89,187
30084,4602,84,66
30085,4602,70,95
30086,4602,59,211
30087,4603,62,51
30088,4603,41,98
30089,4603,96,204
30090,4603,73,159
30091,4603,41,172
30092,4604,35,85
30093,4604,24,23
30094,4604,38,161
30095,4604,95,65
30096,4604,40,104
30097,4605,83,69
30098,4605,43,60
30099,4605,83,106
30100,4606,15,141
30101,4606,9,23
30102,4606,47,73
30103,4606,31,75
30104,4606,28,141
30105,4606,45,67
30106,4606,11,35
30107,4606,86,209
30108,4606,39,45
30109,4606,78,28
30110,4606,48,216
30111,4607,18,81
30112,4607,75,180
30113,4607,85,126
30114,4607,93,26
30115,4607,31,176
30116,4607,10,117
30117,4607,35,168
30118,4608,39,109
30119,4608,92,83
30120,4608,63,196
30121,4609,27,109
30122,4609,1,174
30123,4609,78,164
30124,4609,63,121
30125,4609,53,120
30126,4610,79,39
30127,4610,50,40
30128,4610,41,97
30129,4610,64,145
30130,4611,69,139
30131,4611,52,146
30132,4611,4,160
30133,4611,55,51
30134,4611,31,200
30135,4611,65,120
30136,4611,15,196
30137,4611,71,44
30138,4612,24,128
30139,4612,41,111
30140,4612,56,197
30141,4612,18,111
30142,4612,5,174
30143,4612,87,28
30144,4612,54,26
30145,4613,76,149
30146,4613,75,132
30147,4613,57,23
30148,4613,86,96
30149,4613,43,128
30150,4613,55,112
30151,4613,77,102
30152,4613,10,111
30153,4613,30,159
30154,4614,2,130
30155,4614,34,40
30156,4614,2,88
30157,4614,14,74
30158,4614,57,43
30159,4614,21,178
30160,4614,89,100
30161,4614,73,104
30162,4614,5,193
30163,4614,3,140
30164,4614,20,213
30165,4615,86,205
30166,4615,77,168
30167,4615,92,43
30168,4615,33,63
30169,4615,93,42
30170,4615,23,218
30171,4615,96,27
30172,4615,84,89
30173,4615,100,195
30174,4615,86,96
30175,4615,8,92
30176,4615,55,153
30177,4615,26,84
30178,4615,90,69
30179,4616,55,76
30180,4616,21,156
30181,4616,6,196
30182,4617,96,211
30183,4617,19,87
30184,4617,71,135
30185,4617,93,179
30186,4617,23,46
30187,4617,61,130
30188,4617,98,76
30189,4617,96,143
30190,4617,12,164
30191,4617,97,129
30192,4617,50,210
30193,4617,36,144
30194,4617,55,51
30195,4618,53,41
30196,4618,5,165
30197,4618,48,82
30198,4618,43,163
30199,4618,9,154
30200,4618,75,152
30201,4618,7,79
30202,4619,92,139
30203,4619,6,27
30204,4619,90,169
30205,4619,44,148
30206,4619,44,181
30207,4619,99,174
30208,4619,9,213
30209,4619,32,20
30210,4619,49,41
30211,4619,1,156
30212,4619,51,131
30213,4620,20,142
30214,4620,46,183
30215,4620,51,218
30216,4620,84,82
30217,4620,36,117
30218,4620,19,56
30219,4620,80,127
30220,4620,30,194
30221,4620,61,161
30222,4620,85,182
30223,4620,42,65
30224,4620,30,21
30225,4621,48,57
30226,4621,54,203
30227,4621,75,138
30228,4622,59,62
30229,4622,96,198
30230,4622,71,176
30231,4622,22,42
30232,4622,20,154
30233,4622,10,52
30234,4622,87,203
30235,4622,17,143
30236,4622,64,39
30237,4622,6,118
30238,4622,3,95
30239,4622,28,182
30240,4622,92,63
30241,4622,11,152
30242,4623,23,165
30243,4623,23,185
30244,4623,60,115
30245,4623,28,150
30246,4623,37,118
30247,4624,22,82
30248,4624,65,54
30249,4624,96,184
30250,4624,95,104
30251,4624,99,67
30252,4624,82,68
30253,4624,95,50
30254,4624,90,58
30255,4624,32,45
30256,4624,68,27
30257,4624,10,39
30258,4624,13,164
30259,4625,58,203
30260,4625,21,70
30261,4625,13,168
30262,4625,100,192
30263,4626,81,176
30264,4626,59,34
30265,4626,6,119
30266,4626,47,192
30267,4626,57,155
30268,4626,89,204
30269,4626,40,187
30270,4626,15,134
30271,4626,34,168
30272,4626,36,95
30273,4626,5,84
30274,4627,11,105
30275,4627,85,158
30276,4627,48,101
30277,4627,2,94
30278,4627,53,203
30279,4627,83,122
30280,4627,46,124
30281,4627,100,43
30282,4627,51,47
30283,4627,94,46
30284,4627,39,124
30285,4627,88,28
30286,4628,88,60
30287,4628,12,86
30288,4628,94,79
30289,4629,53,144
30290,4629,25,182
30291,4629,88,188
30292,4629,57,177
30293,4629,100,83
30294,4629,22,139
30295,4629,92,193
30296,4629,11,52
30297,4629,70,98
30298,4629,85,65
30299,4630,16,32
30300,4630,8,90
30301,4630,93,27
30302,4630,21,149
30303,4630,18,118
30304,4630,58,143
30305,4631,16,204
30306,4631,78,160
30307,4631,99,124
30308,4631,11,111
30309,4631,47,119
30310,4631,97,166
30311,4631,48,174
30312,4631,3,183
30313,4632,57,115
30314,4632,43,102
30315,4632,93,199
30316,4632,15,133
30317,4632,100,150
30318,4632,72,45
30319,4633,98,106
30320,4633,96,158
30321,4633,71,92
30322,4633,88,111
30323,4633,20,213
30324,4633,17,133
30325,4633,60,202
30326,4633,28,106
30327,4633,79,201
30328,4633,68,106
30329,4633,35,118
30330,4633,60,94
30331,4634,69,190
30332,4634,95,127
30333,4634,45,72
30334,4634,14,126
30335,4634,32,170
30336,4634,70,76
30337,4634,25,59
30338,4634,98,152
30339,4634,24,201
30340,4634,69,25
30341,4634,91,144
30342,4634,92,207
30343,4634,43,198
30344,4634,70,68
30345,4635,43,60
30346,4635,25,159
30347,4635,9,138
30348,4635,75,153
30349,4635,47,207
30350,4635,96,145
30351,4635,61,56
30352,4635,37,113
30353,4635,11,21
30354,4636,42,71
30355,4636,5,192
30356,4636,10,180
30357,4636,33,43
30358,4636,1,173
30359,4636,97,111
30360,4636,81,170
30361,4636,45,47
30362,4636,100,105
30363,4637,90,100
30364,4637,14,58
30365,4637,13,204
30366,4637,45,109
30367,4637,80,218
30368,4637,93,24
30369,4637,85,99
30370,4637,76,77
30371,4637,13,47
30372,4637,89,209
30373,4637,68,88
30374,4637,34,196
30375,4637,70,177
30376,4637,54,206
30377,4638,21,149
30378,4638,62,52
30379,4638,41,68
30380,4638,62,81
30381,4639,55,81
30382,4639,12,97
30383,4639,2,126
30384,4639,66,211
30385,4639,28,71
30386,4639,76,89
30387,4639,22,213
30388,4639,90,34
30389,4640,53,109
30390,4640,32,101
30391,4640,11,121
30392,4641,58,182
30393,4641,32,114
30394,4641,93,40
30395,4641,39,96
30396,4642,5,109
30397,4642,37,179
30398,4642,89,29
30399,4642,29,28
30400,4642,99,119
30401,4642,22,60
30402,4642,32,213
30403,4642,61,215
30404,4642,58,96
30405,4642,57,140
30406,4642,42,127
30407,4642,85,47
30408,4642,10,211
30409,4642,89,107
30410,4643,98,44
30411,4643,27,195
30412,4643,98,218
30413,4643,75,213
30414,4643,75,125
30415,4643,11,175
30416,4644,40,81
30417,4644,66,165
30418,4644,28,68
30419,4644,27,54
30420,4644,85,145
30421,4644,43,217
30422,4644,74,52
30423,4645,9,144
30424,4645,78,215
30425,4645,4,217
30426,4645,60,159
30427,4645,55,121
30428,4645,65,135
30429,4645,91,65
30430,4645,32,199
30431,4645,57,206
30432,4645,92,68
30433,4645,94,92
30434,4645,67,186
30435,4645,61,219
30436,4645,33,184
30437,4646,68,189
30438,4646,49,139
30439,4646,62,135
30440,4647,18,208
30441,4647,64,212
30442,4647,85,30
30443,4647,96,119
30444,4647,96,116
30445,4647,6,34
30446,4648,56,50
30447,4648,49,90
30448,4648,31,73
30449,4648,23,120
30450,4648,88,49
30451,4648,51,96
30452,4648,39,78
30453,4648,13,115
30454,4649,4,77
30455,4649,25,209
30456,4649,44,40
30457,4649,7,137
30458,4649,30,134
30459,4649,43,125
30460,4649,76,96
30461,4649,81,96
30462,4649,27,57
30463,4649,61,74
30464,4650,76,126
30465,4650,82,173
30466,4650,17,35
30467,4650,22,67
30468,4650,41,158
30469,4650,20,126
30470,4650,81,162
30471,4650,55,119
30472,4650,37,140
30473,4650,22,24
30474,4651,98,89
30475,4651,41,48
30476,4651,62,82
30477,4652,46,37
30478,4652,39,106
30479,4652,53,51
30480,4653,94,156
30481,4653,67,149
30482,4653,5,119
30483,4653,48,65
30484,4653,9,207
30485,4653,64,209
30486,4653,89,28
30487,4653,84,70
30488,4653,98,116
30489,4653,43,106
30490,4653,96,159
30491,4653,9,64
30492,4653,43,136
30493,4654,95,69
30494,4654,5,102
30495,4654,29,130
30496,4654,57,113
30497,4654,20,111
30498,4654,83,48
30499,4654,27,178
30500,4654,75,118
30501,4654,83,158
30502,4655,22,195
30503,4655,83,52
30504,4655,89,187
30505,4655,92,80
30506,4655,33,98
30507,4655,10,60
30508,4656,91,82
30509,4656,50,89
30510,4656,45,162
30511,4656,65,153
30512,4656,68,103
30513,4656,12,80
30514,4657,89,154
30515,4657,22,206
30516,4657,54,106
30517,4657,19,199
30518,4658,47,171
30519,4658,86,143
30520,4658,67,156
30521,4658,74,194
30522,4658,36,211
30523,4659,66,198
30524,4659,69,122
30525,4659,61,99
30526,4659,30,189
30527,4659,79,122
30528,4659,99,132
30529,4659,57,155
30530,4659,13,41
30531,4659,15,153
30532,4659,87,216
30533,4660,26,82
30534,4660,34,165
30535,4660,68,90
30536,4660,37,121
30537,4660,56,151
30538,4660,23,187
30539,4661,88,68
30540,4661,16,74
30541,4661,20,146
30542,4661,86,217
30543,4661,31,171
30544,4661,1,70
30545,4661,95,116
30546,4661,88,30
30547,4661,98,55
30548,4661,68,155
30549,4661,48,115
30550,4661,54,36
30551,4661,85,65
30552,4661,92,58
30553,4662,8,200
30554,4662,65,181
30555,4662,99,121
30556,4662,97,59
30557,4662,4,197
30558,4662,96,213
30559,4662,82,183
30560,4662,64,204
30561,4663,72,204
30562,4663,73,186
30563,4663,23,114
30564,4663,92,138
30565,4663,22,26
30566,4663,59,214
30567,4663,45,29
30568,4663,20,183
30569,4663,79,197
30570,4663,97,202
30571,4663,33,208
30572,4663,72,24
30573,4663,84,55
30574,4663,77,189
30575,4664,38,186
30576,4664,70,28
30577,4664,63,116
30578,4664,77,186
30579,4664,15,61
30580,4664,62,30
30581,4664,12,67
30582,4665,96,113
30583,4665,26,94
30584,4665,83,167
30585,4666,65,92
30586,4666,83,120
30587,4666,12,100
30588,4667,53,97
30589,4667,32,116
30590,4667,48,158
30591,4667,45,159
30592,4667,18,141
30593,4667,56,71
30594,4667,85,206
30595,4667,29,139
30596,4667,53,172
30597,4667,87,187
30598,4667,55,193
30599,4667,4,23
30600,4667,27,174
30601,4667,22,148
30602,4668,62,136
30603,4668,3,119
30604,4668,6,103
30605,4668,39,43
30606,4668,35,129
30607,4668,41,23
30608,4668,66,116
30609,4668,51,144
30610,4668,88,206
30611,4668,24,135
30612,4668,35,214
30613,4668,84,139
30614,4668,15,188
30615,4668,22,205
30616,4669,38,35
30617,4669,41,48
30618,4669,54,173
30619,4669,80,62
30620,4669,12,205
30621,4669,27,205
30622,4669,5,117
30623,4669,90,185
30624,4669,22,138
30625,4669,62,156
30626,4670,30,31
30627,4670,46,32
30628,4670,98,77
30629,4670,55,98
30630,4670,76,120
30631,4670,37,160
30632,4670,81,24
30633,4670,70,108
30634,4670,80,159
30635,4670,43,157
30636,4670,44,128
30637,4670,50,194
30638,4671,18,49
30639,4671,9,96
30640,4671,66,63
30641,4671,96,153
30642,4671,68,63
30643,4671,35,30
30644,4671,91,90
30645,4671,88,218
30646,4671,22,155
30647,4671,90,182
30648,4671,18,53
30649,4671,92,95
30650,4671,57,60
30651,4671,26,130
30652,4672,49,197
30653,4672,44,190
30654,4672,84,140
30655,4672,16,132
30656,4672,52,122
30657,4672,74,216
30658,4672,82,67
30659,4672,54,49
30660,4672,40,21
30661,4672,61,177
30662,4672,8,207
30663,4673,13,54
30664,4673,33,219
30665,4673,98,172
30666,4674,90,98
30667,4674,29,211
30668,4674,9,157
30669,4674,81,179
30670,4674,66,104
30671,4675,67,95
30672,4675,93,125
30673,4675,97,100
30674,4675,80,95
30675,4675,18,212
30676,4675,64,113
30677,4675,27,20
30678,4675,43,125
30679,4675,15,31
30680,4675,44,43
30681,4675,84,217
30682,4676,49,27
30683,4676,91,34
30684,4676,71,86
30685,4676,2,167
30686,4676,12,132
30687,4676,30,52
30688,4676,98,148
30689,4676,54,75
30690,4676,38,79
30691,4676,44,153
30692,4677,8,214
30693,4677,94,197
30694,4677,65,195
30695,4677,99,111
30696,4677,22,126
30697,4677,84,148
30698,4677,34,168
30699,4677,14,214
30700,4678,71,64
30701,4678,52,125
30702,4678,76,214
30703,4678,72,113
30704,4678,17,141
30705,4678,66,215
30706,4678,38,64
30707,4678,93,122
30708,4679,34,167
30709,4679,15,173
30710,4679,37,79
30711,4679,43,92
30712,4680,2,76
30713,4680,5,167
30714,4680,32,112
30715,4680,77,96
30716,4680,82,159
30717,4680,3,178
30718,4680,52,186
30719,4680,89,176
30720,4680,11,218
30721,4680,73,100
30722,4680,28,132
30723,4680,43,168
30724,4680,51,123
30725,4681,93,189
30726,4681,36,130
30727,4681,5,38
30728,4681,61,208
30729,4681,80,183
30730,4681,35,21
30731,4681,70,23
30732,4681,30,128
30733,4681,93,134
30734,4681,20,67
30735,4681,82,48
30736,4681,85,195
30737,4681,17,150
30738,4682,81,141
30739,4682,25,63
30740,4682,66,35
30741,4682,61,210
30742,4683,21,23
30743,4683,13,212
30744,4683,57,200
30745,4683,63,50
30746,4683,76,93
30747,4683,10,142
30748,4683,44,65
30749,4683,34,178
30750,4683,97,116
30751,4683,48,154
30752,4683,87,202
30753,4684,78,136
30754,4684,17,100
30755,4684,83,125
30756,4684,11,145
30757,4684,22,100
30758,4684,20,150
30759,4684,71,182
30760,4684,60,35
30761,4684,68,211
30762,4684,15,173
30763,4684,7,214
30764,4684,64,189
30765,4685,9,112
30766,4685,83,33
30767,4685,34,71
30768,4685,39,21
30769,4685,25,206
30770,4685,69,178
30771,4685,16,28
30772,4685,93,32
30773,4685,53,100
30774,4685,58,196
30775,4686,59,167
30776,4686,12,112
30777,4686,84,132
30778,4686,87,124
30779,4686,60,47
30780,4686,91,95
30781,4686,78,198
30782,4687,92,65
30783,4687,92,71
30784,4687,51,148
30785,4687,84,149
30786,4687,92,21
30787,4688,31,139
30788,4688,36,174
30789,4688,33,200
30790,4688,33,77
30791,4688,3,169
30792,4688,4,216
30793,4689,53,31
30794,4689,87,176
30795,4689,63,172
30796,4689,23,21
30797,4690,93,189
30798,4690,44,50
30799,4690,24,113
30800,4690,77,54
30801,4690,38,145
30802,4690,11,133
30803,4690,65,38
30804,4690,37,141
30805,4691,9,34
30806,4691,21,199
30807,4691,39,177
30808,4691,43,78
30809,4691,71,58
30810,4691,36,163
30811,4691,15,67
30812,4691,66,213
30813,4691,63,213
30814,4691,61,69
30815,4691,25,33
30816,4691,86,219
30817,4691,79,180
30818,4691,99,159
30819,4692,55,193
30820,4692,19,192
30821,4692,2,120
30822,4692,60,116
30823,4692,81,80
30824,4693,84,139
30825,4693,51,27
30826,4693,71,201
30827,4693,65,175
30828,4693,85,125
30829,4693,23,129
30830,4693,85,149
30831,4694,84,92
30832,4694,75,188
30833,4694,29,125
30834,4694,75,146
30835,4695,32,110
30836,4695,92,23
30837,4695,52,126
30838,4695,24,190
30839,4695,84,117
30840,4695,58,100
30841,4695,48,196
30842,4695,12,25
30843,4695,77,120
30844,4695,79,58
30845,4695,87,112
30846,4695,97,22
30847,4696,37,66
30848,4696,80,64
30849,4696,64,140
30850,4696,70,135
30851,4697,18,44
30852,4697,26,62
30853,4697,55,166
30854,4697,83,216
30855,4697,67,110
30856,4697,5,187
30857,4697,29,107
30858,4697,99,127
30859,4697,99,159
30860,4697,10,78
30861,4697,70,186
30862,4697,69,197
30863,4697,69,170
30864,4698,29,121
30865,4698,56,219
30866,4698,6,209
30867,4698,28,209
30868,4698,70,213
30869,4698,79,69
30870,4698,42,123
30871,4698,26,172
30872,4698,20,141
30873,4699,59,165
30874,4699,54,161
30875,4699,41,209
30876,4699,20,38
30877,4699,99,111
30878,4699,99,136
30879,4700,17,133
30880,4700,86,164
30881,4700,38,53
30882,4700,11,145
30883,4700,45,62
30884,4701,30,166
30885,4701,22,201
30886,4701,68,131
30887,4701,3,162
30888,4701,33,110
30889,4701,78,171
30890,4701,7,216
30891,4701,71,97
30892,4701,27,58
30893,4701,17,64
30894,4701,22,195
30895,4701,30,171
30896,4701,5,187
30897,4701,96,147
30898,4702,93,153
30899,4702,22,27
30900,4702,10,212
30901,4702,63,159
30902,4702,52,186
30903,4702,35,100
30904,4703,69,213
30905,4703,86,51
30906,4703,96,55
30907,4703,24,94
30908,4703,59,67
30909,4703,34,42
30910,4703,87,213
30911,4703,74,34
30912,4703,11,116
30913,4703,73,209
30914,4703,7,143
30915,4703,24,63
30916,4704,64,172
30917,4704,7,181
30918,4704,31,209
30919,4704,44,117
30920,4704,100,76
30921,4704,45,212
30922,4704,41,145
30923,4704,1,144
30924,4704,91,158
30925,4704,8,43
30926,4704,53,148
30927,4704,35,161
30928,4705,47,145
30929,4705,1,195
30930,4705,66,92
30931,4705,50,114
30932,4705,3,31
30933,4706,52,173
30934,4706,32,81
30935,4706,26,91
30936,4706,81,84
30937,4706,85,202
30938,4706,9,113
30939,4706,81,21
30940,4707,92,33
30941,4707,31,54
30942,4707,73,166
30943,4707,32,217
30944,4707,47,74
30945,4707,84,116
30946,4707,62,116
30947,4707,92,73
30948,4707,15,64
30949,4707,82,119
30950,4707,5,172
30951,4708,13,57
30952,4708,76,70
