order_id,order_number,customer_id,store_id,order_date,total_amount,payment_method,order_status,created_at
17570,ORD-2025-017570,10150,146,2025-02-25T20:31:08.397Z,1218.98,PayPal,Completed,2025-12-24 20:52:29
17571,ORD-2025-017571,6348,78,2025-02-26T00:10:22.932Z,1938.02,Credit Card,Completed,2025-12-24 20:52:29
17572,ORD-2025-017572,4994,143,2025-02-25T13:46:34.572Z,1965.29,Credit Card,Completed,2025-12-24 20:52:29
17573,ORD-2025-017573,2162,98,2025-02-25T11:41:31.101Z,2894.06,Google Pay,Cancelled,2025-12-24 20:52:29
17574,ORD-2025-017574,2181,81,2025-02-26T02:38:40.479Z,1294.47,Debit Card,Completed,2025-12-24 20:52:29
17575,ORD-2025-017575,240,49,2025-02-26T04:35:34.057Z,841.86,Debit Card,Shipped,2025-12-24 20:52:29
17576,ORD-2025-017576,2082,62,2025-02-26T01:50:16.108Z,1680.55,Cash,Completed,2025-12-24 20:52:29
17577,ORD-2025-017577,5499,33,2025-02-25T23:22:39.940Z,1333.64,Credit Card,Completed,2025-12-24 20:52:29
17578,ORD-2025-017578,2835,135,2025-02-25T14:09:17.047Z,525.1,Credit Card,Cancelled,2025-12-24 20:52:29
17579,ORD-2025-017579,3155,16,2025-02-26T13:54:46.163Z,618.17,Cash,Completed,2025-12-24 20:52:29
17580,ORD-2025-017580,3626,79,2025-02-26T14:22:56.882Z,1790.17,PayPal,Completed,2025-12-24 20:52:29
17581,ORD-2025-017581,6944,41,2025-02-26T04:19:23.582Z,1232.82,Credit Card,Completed,2025-12-24 20:52:29
17582,ORD-2025-017582,6195,70,2025-02-25T20:31:17.870Z,1274.03,PayPal,Processing,2025-12-24 20:52:29
17583,ORD-2025-017583,310,111,2025-02-26T16:31:41.071Z,1120.14,Cash,Completed,2025-12-24 20:52:29
17584,ORD-2025-017584,11818,142,2025-02-26T08:31:32.112Z,150,PayPal,Processing,2025-12-24 20:52:29
17585,ORD-2025-017585,3678,146,2025-02-26T08:49:11.581Z,414.43,Google Pay,Completed,2025-12-24 20:52:29
17586,ORD-2025-017586,7431,146,2025-02-26T03:50:08.539Z,253.23,Debit Card,Completed,2025-12-24 20:52:29
17587,ORD-2025-017587,9321,113,2025-02-25T20:11:13.206Z,341.48,Google Pay,Processing,2025-12-24 20:52:29
17588,ORD-2025-017588,1447,115,2025-02-26T03:46:08.605Z,581.36,Credit Card,Completed,2025-12-24 20:52:29
17589,ORD-2025-017589,7195,67,2025-02-26T19:02:05.735Z,483.69,Google Pay,Completed,2025-12-24 20:52:29
17590,ORD-2025-017590,5657,13,2025-02-26T19:02:13.015Z,1817.52,Debit Card,Completed,2025-12-24 20:52:29
17591,ORD-2025-017591,1478,126,2025-02-25T22:49:12.036Z,613.79,Debit Card,Completed,2025-12-24 20:52:29
17592,ORD-2025-017592,4946,107,2025-02-26T13:03:03.633Z,291.35,Credit Card,Completed,2025-12-24 20:52:29
17593,ORD-2025-017593,8140,85,2025-02-26T05:24:47.547Z,2963.63,Cash,Completed,2025-12-24 20:52:29
17594,ORD-2025-017594,8148,87,2025-02-26T07:41:39.783Z,1177.91,Apple Pay,Completed,2025-12-24 20:52:29
17595,ORD-2025-017595,7814,148,2025-02-26T22:16:48.235Z,465.58,Google Pay,Completed,2025-12-24 20:52:29
17596,ORD-2025-017596,8234,119,2025-02-26T20:27:21.826Z,1511.93,Apple Pay,Completed,2025-12-24 20:52:29
17597,ORD-2025-017597,9278,33,2025-02-26T09:03:56.784Z,343.13,Cash,Cancelled,2025-12-24 20:52:29
17598,ORD-2025-017598,2387,94,2025-02-26T17:49:05.165Z,542.12,Google Pay,Completed,2025-12-24 20:52:29
17599,ORD-2025-017599,3586,133,2025-02-26T20:23:32.150Z,1503.78,Google Pay,Completed,2025-12-24 20:52:29
17600,ORD-2025-017600,9782,57,2025-02-26T08:31:15.648Z,2793.14,PayPal,Completed,2025-12-24 20:52:29
17601,ORD-2025-017601,4378,3,2025-02-26T10:21:57.197Z,2013.63,PayPal,Completed,2025-12-24 20:52:29
17602,ORD-2025-017602,5399,4,2025-02-26T15:10:43.071Z,1271.76,PayPal,Completed,2025-12-24 20:52:29
17603,ORD-2025-017603,4173,32,2025-02-27T04:23:12.968Z,578.01,Apple Pay,Cancelled,2025-12-24 20:52:29
17604,ORD-2025-017604,1193,13,2025-02-26T22:17:26.939Z,312.37,PayPal,Shipped,2025-12-24 20:52:29
17605,ORD-2025-017605,10960,144,2025-02-26T23:46:55.811Z,1230.2,Debit Card,Processing,2025-12-24 20:52:29
17606,ORD-2025-017606,2597,8,2025-02-26T06:37:55.220Z,342.01,Cash,Completed,2025-12-24 20:52:29
17607,ORD-2025-017607,1207,148,2025-02-26T19:52:54.732Z,2114.86,Debit Card,Shipped,2025-12-24 20:52:29
17608,ORD-2025-017608,11262,15,2025-02-27T04:00:23.322Z,1143.5,Cash,Completed,2025-12-24 20:52:29
17609,ORD-2025-017609,765,7,2025-02-26T23:45:19.765Z,1571.63,Credit Card,Completed,2025-12-24 20:52:29
17610,ORD-2025-017610,4089,40,2025-02-26T20:13:58.875Z,660.96,Cash,Processing,2025-12-24 20:52:29
17611,ORD-2025-017611,5163,19,2025-02-27T00:23:33.484Z,1293.73,Google Pay,Completed,2025-12-24 20:52:29
17612,ORD-2025-017612,11939,106,2025-02-27T06:19:05.007Z,2403.34,PayPal,Shipped,2025-12-24 20:52:29
17613,ORD-2025-017613,6753,22,2025-02-27T00:38:58.053Z,2598.82,Debit Card,Completed,2025-12-24 20:52:29
17614,ORD-2025-017614,3500,17,2025-02-27T09:58:57.689Z,1122.69,Debit Card,Cancelled,2025-12-24 20:52:29
17615,ORD-2025-017615,307,133,2025-02-26T20:31:11.630Z,3074.43,Debit Card,Completed,2025-12-24 20:52:29
17616,ORD-2025-017616,3357,118,2025-02-27T06:55:10.330Z,1705.39,PayPal,Cancelled,2025-12-24 20:52:29
17617,ORD-2025-017617,7554,95,2025-02-26T15:24:49.595Z,843.75,Credit Card,Completed,2025-12-24 20:52:29
17618,ORD-2025-017618,8504,119,2025-02-26T18:36:23.900Z,1750.02,PayPal,Completed,2025-12-24 20:52:29
17619,ORD-2025-017619,1093,58,2025-02-26T17:20:07.123Z,1424.44,Credit Card,Completed,2025-12-24 20:52:29
17620,ORD-2025-017620,3464,38,2025-02-27T00:20:28.613Z,3280.32,PayPal,Completed,2025-12-24 20:52:29
17621,ORD-2025-017621,9393,42,2025-02-26T20:13:39.445Z,1765.88,Google Pay,Shipped,2025-12-24 20:52:29
17622,ORD-2025-017622,1108,117,2025-02-26T16:38:49.603Z,1692.43,Cash,Cancelled,2025-12-24 20:52:29
17623,ORD-2025-017623,10311,130,2025-02-26T22:51:27.993Z,1838.46,Debit Card,Completed,2025-12-24 20:52:29
17624,ORD-2025-017624,2896,106,2025-02-26T23:00:24.833Z,1628.45,Apple Pay,Completed,2025-12-24 20:52:29
17625,ORD-2025-017625,2058,84,2025-02-27T03:22:57.193Z,1433.53,Google Pay,Completed,2025-12-24 20:52:29
17626,ORD-2025-017626,586,54,2025-02-27T15:55:44.963Z,881.08,Credit Card,Cancelled,2025-12-24 20:52:29
17627,ORD-2025-017627,3348,26,2025-02-27T05:09:37.121Z,1351,PayPal,Completed,2025-12-24 20:52:29
17628,ORD-2025-017628,3418,51,2025-02-27T09:44:02.580Z,1410.83,Debit Card,Completed,2025-12-24 20:52:29
17629,ORD-2025-017629,11075,124,2025-02-27T07:55:40.615Z,1459.84,Google Pay,Completed,2025-12-24 20:52:29
17630,ORD-2025-017630,1703,62,2025-02-27T10:31:27.758Z,1430,Cash,Completed,2025-12-24 20:52:29
17631,ORD-2025-017631,9454,69,2025-02-26T21:10:34.115Z,995.08,Apple Pay,Cancelled,2025-12-24 20:52:29
17632,ORD-2025-017632,2926,28,2025-02-27T02:45:58.973Z,200.94,Cash,Completed,2025-12-24 20:52:29
17633,ORD-2025-017633,2219,117,2025-02-27T08:57:49.336Z,756.4,PayPal,Shipped,2025-12-24 20:52:29
17634,ORD-2025-017634,15,106,2025-02-27T13:29:15.710Z,2971.08,Cash,Completed,2025-12-24 20:52:29
17635,ORD-2025-017635,11578,109,2025-02-27T08:54:58.964Z,1034.58,Credit Card,Completed,2025-12-24 20:52:29
17636,ORD-2025-017636,6329,76,2025-02-27T17:40:51.359Z,2519.68,Apple Pay,Shipped,2025-12-24 20:52:29
17637,ORD-2025-017637,10023,133,2025-02-27T14:33:11.571Z,1566.3,Apple Pay,Shipped,2025-12-24 20:52:29
17638,ORD-2025-017638,9655,84,2025-02-28T00:43:26.022Z,1602.87,Debit Card,Completed,2025-12-24 20:52:29
17639,ORD-2025-017639,9237,48,2025-02-27T21:55:14.089Z,2083.39,Apple Pay,Completed,2025-12-24 20:52:29
17640,ORD-2025-017640,2875,21,2025-02-27T15:32:11.574Z,2876.7,Credit Card,Completed,2025-12-24 20:52:29
17641,ORD-2025-017641,6148,119,2025-02-27T06:12:23.680Z,205.14,Apple Pay,Completed,2025-12-24 20:52:29
17642,ORD-2025-017642,7617,146,2025-02-27T13:25:04.307Z,1745.94,Credit Card,Cancelled,2025-12-24 20:52:29
17643,ORD-2025-017643,11011,37,2025-02-28T02:07:33.290Z,175.89,Cash,Completed,2025-12-24 20:52:29
17644,ORD-2025-017644,8606,86,2025-02-27T12:32:26.794Z,372.24,Credit Card,Cancelled,2025-12-24 20:52:29
17645,ORD-2025-017645,2157,42,2025-02-27T18:36:07.370Z,1601.97,Debit Card,Shipped,2025-12-24 20:52:29
17646,ORD-2025-017646,7310,125,2025-02-27T12:43:15.900Z,1677.09,Credit Card,Shipped,2025-12-24 20:52:29
17647,ORD-2025-017647,4133,62,2025-02-27T12:12:56.999Z,2539.5,Google Pay,Cancelled,2025-12-24 20:52:29
17648,ORD-2025-017648,8099,25,2025-02-27T15:16:29.320Z,597.15,Debit Card,Completed,2025-12-24 20:52:29
17649,ORD-2025-017649,1105,91,2025-02-27T16:43:32.450Z,2174.44,Credit Card,Completed,2025-12-24 20:52:29
17650,ORD-2025-017650,4201,97,2025-02-28T02:06:44.894Z,785.28,Cash,Processing,2025-12-24 20:52:29
17651,ORD-2025-017651,8962,34,2025-02-28T02:45:33.676Z,700.56,Apple Pay,Completed,2025-12-24 20:52:29
17652,ORD-2025-017652,132,57,2025-02-28T02:45:40.124Z,1353.8,Apple Pay,Cancelled,2025-12-24 20:52:29
17653,ORD-2025-017653,10946,12,2025-02-27T17:55:20.839Z,429.44,Google Pay,Completed,2025-12-24 20:52:29
17654,ORD-2025-017654,11270,49,2025-02-27T16:05:35.784Z,1645.44,Debit Card,Completed,2025-12-24 20:52:29
17655,ORD-2025-017655,5648,98,2025-02-27T11:04:19.526Z,975.84,Google Pay,Completed,2025-12-24 20:52:29
17656,ORD-2025-017656,2652,87,2025-02-27T16:52:43.894Z,2467.09,PayPal,Completed,2025-12-24 20:52:29
17657,ORD-2025-017657,11895,70,2025-02-28T03:14:51.646Z,795.94,PayPal,Cancelled,2025-12-24 20:52:29
17658,ORD-2025-017658,5461,17,2025-02-28T10:05:47.303Z,1438.66,Google Pay,Completed,2025-12-24 20:52:29
17659,ORD-2025-017659,7285,95,2025-02-28T08:47:38.031Z,2423.59,Debit Card,Completed,2025-12-24 20:52:29
17660,ORD-2025-017660,2710,11,2025-02-27T16:46:35.566Z,573.6,Apple Pay,Completed,2025-12-24 20:52:29
17661,ORD-2025-017661,3975,26,2025-02-28T12:23:30.540Z,218.91,Credit Card,Completed,2025-12-24 20:52:29
17662,ORD-2025-017662,3666,119,2025-02-28T14:21:32.025Z,423.06,Cash,Cancelled,2025-12-24 20:52:29
17663,ORD-2025-017663,2097,40,2025-02-28T01:49:55.152Z,2112.51,PayPal,Cancelled,2025-12-24 20:52:29
17664,ORD-2025-017664,5247,40,2025-02-27T20:48:38.539Z,1053.26,Credit Card,Shipped,2025-12-24 20:52:29
17665,ORD-2025-017665,2139,34,2025-02-27T17:52:19.301Z,2459.16,Google Pay,Processing,2025-12-24 20:52:29
17666,ORD-2025-017666,10488,64,2025-02-28T11:04:09.524Z,1776.44,Credit Card,Shipped,2025-12-24 20:52:29
17667,ORD-2025-017667,6766,22,2025-02-28T04:21:37.873Z,329.58,Debit Card,Completed,2025-12-24 20:52:29
17668,ORD-2025-017668,4430,69,2025-02-27T22:27:18.875Z,1250.72,Debit Card,Processing,2025-12-24 20:52:29
17669,ORD-2025-017669,11301,65,2025-02-28T04:16:12.085Z,2263.69,Google Pay,Completed,2025-12-24 20:52:29
17670,ORD-2025-017670,6863,134,2025-02-28T00:30:00.901Z,615.42,Cash,Shipped,2025-12-24 20:52:29
17671,ORD-2025-017671,3727,118,2025-02-28T00:16:22.526Z,684.51,Apple Pay,Completed,2025-12-24 20:52:29
17672,ORD-2025-017672,8751,38,2025-02-28T20:34:01.111Z,983.87,Apple Pay,Completed,2025-12-24 20:52:29
17673,ORD-2025-017673,6610,123,2025-02-28T20:01:33.344Z,1910.08,Apple Pay,Completed,2025-12-24 20:52:29
17674,ORD-2025-017674,7443,7,2025-02-28T18:55:31.973Z,1793.65,Google Pay,Completed,2025-12-24 20:52:29
17675,ORD-2025-017675,5261,50,2025-02-28T05:19:03.786Z,1899.6,Credit Card,Completed,2025-12-24 20:52:29
17676,ORD-2025-017676,32,92,2025-02-28T18:52:35.086Z,59.49,Debit Card,Cancelled,2025-12-24 20:52:29
17677,ORD-2025-017677,11700,83,2025-02-28T03:51:01.609Z,595.26,PayPal,Shipped,2025-12-24 20:52:29
17678,ORD-2025-017678,2880,146,2025-02-28T05:44:05.929Z,386.93,PayPal,Completed,2025-12-24 20:52:29
17679,ORD-2025-017679,10506,124,2025-02-28T05:48:24.866Z,667.58,Apple Pay,Shipped,2025-12-24 20:52:29
17680,ORD-2025-017680,2431,48,2025-02-28T16:00:18.186Z,1990.42,Google Pay,Shipped,2025-12-24 20:52:29
17681,ORD-2025-017681,8762,146,2025-02-28T14:41:00.265Z,2264.76,Debit Card,Completed,2025-12-24 20:52:29
17682,ORD-2025-017682,9819,38,2025-02-28T17:49:56.600Z,1936.22,Google Pay,Processing,2025-12-24 20:52:29
17683,ORD-2025-017683,8108,104,2025-02-28T22:34:21.003Z,1582.27,Google Pay,Completed,2025-12-24 20:52:29
17684,ORD-2025-017684,11960,13,2025-02-28T09:05:56.136Z,653.53,PayPal,Shipped,2025-12-24 20:52:29
17685,ORD-2025-017685,2054,37,2025-02-28T17:20:04.135Z,3159.32,Credit Card,Shipped,2025-12-24 20:52:29
17686,ORD-2025-017686,11460,4,2025-02-28T12:44:08.530Z,550.51,Cash,Completed,2025-12-24 20:52:29
17687,ORD-2025-017687,1496,98,2025-02-28T21:23:04.509Z,1046.12,Credit Card,Completed,2025-12-24 20:52:29
17688,ORD-2025-017688,9674,44,2025-02-28T07:42:18.592Z,3195.56,Credit Card,Completed,2025-12-24 20:52:29
17689,ORD-2025-017689,3793,13,2025-03-01T03:52:14.891Z,3189.18,Credit Card,Completed,2025-12-24 20:52:29
17690,ORD-2025-017690,2648,84,2025-02-28T21:22:10.436Z,2365.85,Debit Card,Completed,2025-12-24 20:52:29
17691,ORD-2025-017691,3655,50,2025-02-28T19:47:32.852Z,1834.51,Cash,Completed,2025-12-24 20:52:29
17692,ORD-2025-017692,11974,43,2025-03-01T08:01:00.361Z,4770.75,Credit Card,Completed,2025-12-24 20:52:29
17693,ORD-2025-017693,7769,62,2025-02-28T09:20:50.447Z,584.58,PayPal,Completed,2025-12-24 20:52:29
17694,ORD-2025-017694,7423,107,2025-02-28T18:36:01.099Z,2095.19,Credit Card,Completed,2025-12-24 20:52:29
17695,ORD-2025-017695,1388,69,2025-02-28T19:44:36.157Z,3816.98,PayPal,Cancelled,2025-12-24 20:52:29
17696,ORD-2025-017696,5729,54,2025-02-28T18:17:25.000Z,1771.15,Apple Pay,Cancelled,2025-12-24 20:52:29
17697,ORD-2025-017697,7721,77,2025-02-28T15:55:32.996Z,1712.04,PayPal,Completed,2025-12-24 20:52:29
17698,ORD-2025-017698,11096,61,2025-03-01T05:01:29.107Z,2338.34,Cash,Completed,2025-12-24 20:52:29
17699,ORD-2025-017699,8661,21,2025-02-28T18:28:33.925Z,892.94,Cash,Completed,2025-12-24 20:52:29
17700,ORD-2025-017700,7673,138,2025-02-28T15:35:03.113Z,1794.23,Apple Pay,Completed,2025-12-24 20:52:29
17701,ORD-2025-017701,7688,61,2025-03-01T07:15:46.622Z,1035.03,Google Pay,Completed,2025-12-24 20:52:29
17702,ORD-2025-017702,3449,67,2025-02-28T23:23:59.114Z,892.89,Cash,Shipped,2025-12-24 20:52:29
17703,ORD-2025-017703,5141,103,2025-02-28T21:43:35.191Z,1627.93,PayPal,Completed,2025-12-24 20:52:29
17704,ORD-2025-017704,627,107,2025-03-01T01:58:55.650Z,973.16,Cash,Completed,2025-12-24 20:52:29
17705,ORD-2025-017705,1652,119,2025-03-01T09:41:18.569Z,1449.72,Debit Card,Processing,2025-12-24 20:52:29
17706,ORD-2025-017706,2387,108,2025-02-28T20:14:50.112Z,705.69,Cash,Shipped,2025-12-24 20:52:29
17707,ORD-2025-017707,7276,30,2025-02-28T22:54:58.031Z,1426.46,Apple Pay,Processing,2025-12-24 20:52:29
17708,ORD-2025-017708,3338,19,2025-03-01T02:14:00.484Z,2759.55,Credit Card,Completed,2025-12-24 20:52:29
17709,ORD-2025-017709,3924,5,2025-03-01T04:28:33.621Z,212.64,Google Pay,Shipped,2025-12-24 20:52:29
17710,ORD-2025-017710,1483,108,2025-03-01T12:05:17.837Z,1166.56,Google Pay,Shipped,2025-12-24 20:52:29
17711,ORD-2025-017711,4704,7,2025-02-28T23:43:19.594Z,1861.42,PayPal,Completed,2025-12-24 20:52:29
17712,ORD-2025-017712,8681,106,2025-03-01T04:16:31.353Z,108.4,Debit Card,Completed,2025-12-24 20:52:29
17713,ORD-2025-017713,5642,100,2025-03-01T12:55:48.030Z,428.38,Apple Pay,Completed,2025-12-24 20:52:29
17714,ORD-2025-017714,10188,42,2025-03-01T08:53:17.280Z,1585.87,Cash,Cancelled,2025-12-24 20:52:29
17715,ORD-2025-017715,10316,32,2025-03-01T02:45:34.561Z,2920.88,Credit Card,Completed,2025-12-24 20:52:29
17716,ORD-2025-017716,9615,40,2025-03-01T15:48:29.983Z,1056.76,Credit Card,Completed,2025-12-24 20:52:29
17717,ORD-2025-017717,5378,123,2025-03-01T14:44:52.318Z,508.11,Apple Pay,Completed,2025-12-24 20:52:29
17718,ORD-2025-017718,654,147,2025-03-01T03:39:02.674Z,720.39,PayPal,Shipped,2025-12-24 20:52:29
17719,ORD-2025-017719,8149,108,2025-03-01T12:47:30.321Z,2396.49,Google Pay,Shipped,2025-12-24 20:52:29
17720,ORD-2025-017720,11536,115,2025-03-01T23:28:26.782Z,131.13,Google Pay,Completed,2025-12-24 20:52:29
17721,ORD-2025-017721,6697,39,2025-03-01T03:03:13.769Z,1554.43,Google Pay,Completed,2025-12-24 20:52:29
17722,ORD-2025-017722,2004,136,2025-03-01T10:38:36.448Z,514.94,PayPal,Processing,2025-12-24 20:52:29
17723,ORD-2025-017723,2046,133,2025-03-02T00:54:51.606Z,2588.96,Debit Card,Completed,2025-12-24 20:52:29
17724,ORD-2025-017724,6715,70,2025-03-01T08:44:12.444Z,1730.96,Credit Card,Completed,2025-12-24 20:52:29
17725,ORD-2025-017725,10515,144,2025-03-01T21:56:52.994Z,1587.63,PayPal,Cancelled,2025-12-24 20:52:29
17726,ORD-2025-017726,6604,103,2025-03-01T16:52:16.132Z,675.38,Credit Card,Processing,2025-12-24 20:52:29
17727,ORD-2025-017727,9691,101,2025-03-01T11:26:48.141Z,117.25,Debit Card,Completed,2025-12-24 20:52:29
17728,ORD-2025-017728,1043,86,2025-03-01T05:32:45.602Z,443.22,Apple Pay,Completed,2025-12-24 20:52:29
17729,ORD-2025-017729,5437,56,2025-03-01T14:13:19.791Z,2539.6,PayPal,Processing,2025-12-24 20:52:29
17730,ORD-2025-017730,583,103,2025-03-01T21:17:46.687Z,2716.76,Credit Card,Cancelled,2025-12-24 20:52:29
17731,ORD-2025-017731,7830,128,2025-03-02T03:51:21.322Z,2967.58,Google Pay,Completed,2025-12-24 20:52:29
17732,ORD-2025-017732,1884,16,2025-03-01T19:27:59.421Z,1927.5,PayPal,Completed,2025-12-24 20:52:29
17733,ORD-2025-017733,2688,33,2025-03-01T15:28:30.053Z,494.29,Debit Card,Completed,2025-12-24 20:52:29
17734,ORD-2025-017734,6624,56,2025-03-01T09:10:09.031Z,493.4,Apple Pay,Shipped,2025-12-24 20:52:29
17735,ORD-2025-017735,11645,87,2025-03-01T22:24:23.045Z,736.36,Debit Card,Processing,2025-12-24 20:52:29
17736,ORD-2025-017736,5996,85,2025-03-02T00:06:37.396Z,45.07,Debit Card,Completed,2025-12-24 20:52:29
17737,ORD-2025-017737,11432,14,2025-03-02T01:57:52.037Z,879.25,Google Pay,Completed,2025-12-24 20:52:29
17738,ORD-2025-017738,1958,52,2025-03-02T05:01:25.909Z,847.08,Debit Card,Processing,2025-12-24 20:52:29
17739,ORD-2025-017739,1072,130,2025-03-01T16:17:06.752Z,119.26,PayPal,Completed,2025-12-24 20:52:29
17740,ORD-2025-017740,6823,100,2025-03-01T12:28:32.697Z,2018.99,Debit Card,Completed,2025-12-24 20:52:29
17741,ORD-2025-017741,2253,99,2025-03-01T14:54:49.898Z,622.83,Apple Pay,Completed,2025-12-24 20:52:29
17742,ORD-2025-017742,8501,78,2025-03-02T00:45:31.245Z,549.61,Credit Card,Completed,2025-12-24 20:52:29
17743,ORD-2025-017743,9325,92,2025-03-02T05:00:09.970Z,1481.27,Debit Card,Shipped,2025-12-24 20:52:29
17744,ORD-2025-017744,10170,34,2025-03-02T09:15:31.651Z,2089.17,Debit Card,Completed,2025-12-24 20:52:29
17745,ORD-2025-017745,9563,108,2025-03-01T16:18:12.757Z,973.98,Credit Card,Completed,2025-12-24 20:52:29
17746,ORD-2025-017746,11824,87,2025-03-01T20:57:27.196Z,233.96,Cash,Cancelled,2025-12-24 20:52:29
17747,ORD-2025-017747,739,130,2025-03-02T08:54:22.629Z,4479.03,PayPal,Completed,2025-12-24 20:52:29
17748,ORD-2025-017748,9882,72,2025-03-02T04:57:27.107Z,1442.13,Debit Card,Completed,2025-12-24 20:52:29
17749,ORD-2025-017749,3015,74,2025-03-02T03:40:44.030Z,1456,Apple Pay,Completed,2025-12-24 20:52:29
17750,ORD-2025-017750,9065,25,2025-03-02T12:56:25.937Z,2100.7,Credit Card,Shipped,2025-12-24 20:52:29
17751,ORD-2025-017751,8569,89,2025-03-02T14:10:20.950Z,257.93,PayPal,Completed,2025-12-24 20:52:29
17752,ORD-2025-017752,11641,37,2025-03-02T12:46:39.770Z,675.29,Credit Card,Completed,2025-12-24 20:52:29
17753,ORD-2025-017753,8012,66,2025-03-02T09:27:36.438Z,795.31,Credit Card,Cancelled,2025-12-24 20:52:29
17754,ORD-2025-017754,2923,95,2025-03-02T17:15:52.702Z,3140.93,Apple Pay,Processing,2025-12-24 20:52:29
17755,ORD-2025-017755,565,132,2025-03-02T06:09:38.809Z,406.62,Google Pay,Completed,2025-12-24 20:52:29
17756,ORD-2025-017756,4108,62,2025-03-02T01:15:35.373Z,2443.29,Credit Card,Completed,2025-12-24 20:52:29
17757,ORD-2025-017757,6898,77,2025-03-02T02:31:38.708Z,1624.4,Google Pay,Completed,2025-12-24 20:52:29
17758,ORD-2025-017758,3550,30,2025-03-02T09:54:24.232Z,1714.89,Credit Card,Completed,2025-12-24 20:52:29
17759,ORD-2025-017759,11258,13,2025-03-02T15:49:33.957Z,3705.82,Cash,Completed,2025-12-24 20:52:29
17760,ORD-2025-017760,10423,23,2025-03-02T18:34:15.177Z,3499.58,Google Pay,Completed,2025-12-24 20:52:29
17761,ORD-2025-017761,4357,19,2025-03-02T12:04:13.849Z,946.35,Google Pay,Completed,2025-12-24 20:52:29
17762,ORD-2025-017762,1765,48,2025-03-02T23:57:49.079Z,832.46,Google Pay,Cancelled,2025-12-24 20:52:29
17763,ORD-2025-017763,10163,85,2025-03-02T22:07:50.236Z,194.79,Apple Pay,Completed,2025-12-24 20:52:29
17764,ORD-2025-017764,6024,143,2025-03-02T22:45:44.038Z,958.46,Apple Pay,Processing,2025-12-24 20:52:29
17765,ORD-2025-017765,6059,43,2025-03-02T10:19:44.251Z,1579.45,Credit Card,Completed,2025-12-24 20:52:29
17766,ORD-2025-017766,4361,45,2025-03-02T20:44:55.829Z,791.26,Debit Card,Completed,2025-12-24 20:52:29
17767,ORD-2025-017767,830,150,2025-03-03T03:29:43.590Z,1405.69,Cash,Completed,2025-12-24 20:52:29
17768,ORD-2025-017768,3753,118,2025-03-02T23:43:25.018Z,946.46,Credit Card,Completed,2025-12-24 20:52:29
17769,ORD-2025-017769,8058,14,2025-03-02T11:16:16.078Z,1392.05,PayPal,Shipped,2025-12-24 20:52:29
17770,ORD-2025-017770,4214,12,2025-03-03T05:09:38.584Z,1772.14,Cash,Shipped,2025-12-24 20:52:29
17771,ORD-2025-017771,3573,16,2025-03-03T02:47:53.541Z,706.66,PayPal,Completed,2025-12-24 20:52:29
17772,ORD-2025-017772,2707,89,2025-03-02T09:49:03.533Z,332.74,Apple Pay,Completed,2025-12-24 20:52:29
17773,ORD-2025-017773,11420,21,2025-03-02T19:43:38.421Z,2076.77,Google Pay,Completed,2025-12-24 20:52:29
17774,ORD-2025-017774,11712,107,2025-03-02T11:33:07.549Z,597.15,Credit Card,Completed,2025-12-24 20:52:29
17775,ORD-2025-017775,6720,26,2025-03-03T00:34:33.910Z,674.91,Debit Card,Completed,2025-12-24 20:52:29
17776,ORD-2025-017776,2380,43,2025-03-02T12:24:48.869Z,2653.42,Debit Card,Cancelled,2025-12-24 20:52:29
17777,ORD-2025-017777,4934,17,2025-03-03T07:55:51.490Z,175.32,PayPal,Completed,2025-12-24 20:52:29
17778,ORD-2025-017778,1544,32,2025-03-02T15:25:43.631Z,784.69,PayPal,Completed,2025-12-24 20:52:29
17779,ORD-2025-017779,1882,114,2025-03-03T10:14:12.943Z,2309.04,PayPal,Completed,2025-12-24 20:52:29
17780,ORD-2025-017780,8309,50,2025-03-02T12:51:04.966Z,1704.92,Google Pay,Completed,2025-12-24 20:52:29
17781,ORD-2025-017781,5044,123,2025-03-02T23:40:46.585Z,1206.24,Apple Pay,Completed,2025-12-24 20:52:29
17782,ORD-2025-017782,874,74,2025-03-02T13:11:39.888Z,2206.59,PayPal,Shipped,2025-12-24 20:52:29
17783,ORD-2025-017783,10808,54,2025-03-02T17:47:15.926Z,578.23,Cash,Shipped,2025-12-24 20:52:29
17784,ORD-2025-017784,6682,25,2025-03-02T22:25:08.115Z,1817.85,Debit Card,Completed,2025-12-24 20:52:29
17785,ORD-2025-017785,11506,81,2025-03-03T03:41:01.225Z,105.8,Apple Pay,Processing,2025-12-24 20:52:29
17786,ORD-2025-017786,3938,126,2025-03-03T09:22:59.541Z,1340.04,Credit Card,Completed,2025-12-24 20:52:29
17787,ORD-2025-017787,1132,41,2025-03-02T16:42:23.852Z,758.07,Credit Card,Completed,2025-12-24 20:52:29
17788,ORD-2025-017788,1779,125,2025-03-03T07:26:32.023Z,2653.48,Credit Card,Completed,2025-12-24 20:52:29
17789,ORD-2025-017789,10547,33,2025-03-03T06:12:45.774Z,774.53,Google Pay,Completed,2025-12-24 20:52:29
17790,ORD-2025-017790,2680,59,2025-03-03T01:19:43.759Z,922.81,Apple Pay,Completed,2025-12-24 20:52:29
17791,ORD-2025-017791,4646,146,2025-03-03T03:32:10.792Z,1525.94,Cash,Completed,2025-12-24 20:52:29
17792,ORD-2025-017792,986,87,2025-03-03T12:28:06.654Z,143.94,Google Pay,Completed,2025-12-24 20:52:29
