inventory_id,product_id,location_type,location_id,quantity_on_hand,quantity_reserved,last_restock_date,last_updated
11100,122,store,89,149,11,2025-12-08,2025-12-24 20:51:55
11101,118,store,89,171,19,2025-12-01,2025-12-24 20:51:55
11102,84,store,89,49,8,2025-12-05,2025-12-24 20:51:55
11103,108,store,89,112,13,2025-12-10,2025-12-24 20:51:55
11104,126,store,89,46,4,2025-12-04,2025-12-24 20:51:55
11105,1,store,89,116,2,2025-12-16,2025-12-24 20:51:55
11106,24,store,89,167,32,2025-11-30,2025-12-24 20:51:55
11107,144,store,89,46,8,2025-12-18,2025-12-24 20:51:55
11108,30,store,89,55,5,2025-11-29,2025-12-24 20:51:55
11109,22,store,89,34,5,2025-12-08,2025-12-24 20:51:55
11110,86,store,89,162,13,2025-11-26,2025-12-24 20:51:55
11111,92,store,89,55,7,2025-12-23,2025-12-24 20:51:55
11112,128,store,89,131,6,2025-12-07,2025-12-24 20:51:55
11113,9,store,89,121,23,2025-12-14,2025-12-24 20:51:55
11114,148,store,89,194,29,2025-11-28,2025-12-24 20:51:55
11115,68,store,89,113,10,2025-12-08,2025-12-24 20:51:55
11116,133,store,89,134,22,2025-11-29,2025-12-24 20:51:55
11117,44,store,89,42,1,2025-12-08,2025-12-24 20:51:55
11118,32,store,89,13,1,2025-12-04,2025-12-24 20:51:55
11119,123,store,89,134,17,2025-11-27,2025-12-24 20:51:55
11120,18,store,89,130,15,2025-12-03,2025-12-24 20:51:55
11121,31,store,89,124,23,2025-12-03,2025-12-24 20:51:55
11122,149,store,89,83,9,2025-11-29,2025-12-24 20:51:55
11123,116,store,89,189,6,2025-12-11,2025-12-24 20:51:55
11124,134,store,89,102,11,2025-11-29,2025-12-24 20:51:55
11125,62,store,89,60,0,2025-12-16,2025-12-24 20:51:55
11126,42,store,89,121,13,2025-12-17,2025-12-24 20:51:55
11127,70,store,89,10,1,2025-12-18,2025-12-24 20:51:55
11128,127,store,89,85,7,2025-11-25,2025-12-24 20:51:55
11129,143,store,89,194,16,2025-11-28,2025-12-24 20:51:55
11130,129,store,89,31,4,2025-12-05,2025-12-24 20:51:55
11131,124,store,89,44,6,2025-12-11,2025-12-24 20:51:55
11132,137,store,89,31,1,2025-12-16,2025-12-24 20:51:55
11133,28,store,89,189,2,2025-12-21,2025-12-24 20:51:55
11134,90,store,89,81,15,2025-12-13,2025-12-24 20:51:55
11135,120,store,89,57,11,2025-12-12,2025-12-24 20:51:55
11136,99,store,89,106,18,2025-12-22,2025-12-24 20:51:55
11137,14,store,89,45,0,2025-11-24,2025-12-24 20:51:55
11138,7,store,89,83,8,2025-12-14,2025-12-24 20:51:55
11139,110,store,89,27,1,2025-11-26,2025-12-24 20:51:55
11140,69,store,89,73,1,2025-12-03,2025-12-24 20:51:55
11141,101,store,89,33,1,2025-12-20,2025-12-24 20:51:55
11142,53,store,89,28,3,2025-12-15,2025-12-24 20:51:55
11143,82,store,89,194,6,2025-12-12,2025-12-24 20:51:55
11144,79,store,89,75,11,2025-12-06,2025-12-24 20:51:55
11145,111,store,89,108,5,2025-12-19,2025-12-24 20:51:55
11146,48,store,89,97,18,2025-12-11,2025-12-24 20:51:55
11147,145,store,89,130,14,2025-12-03,2025-12-24 20:51:55
11148,112,store,89,106,5,2025-12-08,2025-12-24 20:51:55
11149,107,store,89,188,1,2025-11-26,2025-12-24 20:51:55
11150,100,store,89,198,9,2025-12-11,2025-12-24 20:51:55
11151,3,store,89,114,6,2025-12-10,2025-12-24 20:51:55
11152,11,store,89,117,10,2025-12-22,2025-12-24 20:51:55
11153,39,store,89,84,14,2025-12-19,2025-12-24 20:51:55
11154,6,store,89,67,11,2025-12-23,2025-12-24 20:51:55
11155,60,store,89,12,0,2025-11-30,2025-12-24 20:51:55
11156,25,store,89,147,0,2025-11-25,2025-12-24 20:51:55
11157,17,store,89,50,8,2025-11-26,2025-12-24 20:51:55
11158,58,store,89,208,19,2025-12-15,2025-12-24 20:51:55
11159,57,store,89,153,22,2025-11-26,2025-12-24 20:51:55
11160,40,store,89,23,0,2025-12-14,2025-12-24 20:51:55
11161,73,store,89,26,4,2025-12-13,2025-12-24 20:51:55
11162,52,store,89,136,0,2025-12-18,2025-12-24 20:51:55
11163,138,store,89,13,1,2025-12-20,2025-12-24 20:51:55
11164,67,store,89,84,13,2025-12-06,2025-12-24 20:51:55
11165,142,store,89,165,31,2025-12-07,2025-12-24 20:51:55
11166,74,store,89,153,16,2025-12-03,2025-12-24 20:51:55
11167,136,store,89,163,7,2025-12-20,2025-12-24 20:51:55
11168,125,store,90,37,6,2025-11-30,2025-12-24 20:51:55
11169,64,store,90,19,0,2025-12-08,2025-12-24 20:51:55
11170,24,store,90,99,5,2025-12-02,2025-12-24 20:51:55
11171,72,store,90,126,9,2025-11-26,2025-12-24 20:51:55
11172,54,store,90,103,15,2025-11-25,2025-12-24 20:51:55
11173,90,store,90,85,13,2025-12-16,2025-12-24 20:51:55
11174,5,store,90,168,10,2025-12-17,2025-12-24 20:51:55
11175,14,store,90,145,10,2025-12-03,2025-12-24 20:51:55
11176,103,store,90,127,3,2025-12-01,2025-12-24 20:51:55
11177,124,store,90,128,15,2025-12-11,2025-12-24 20:51:55
11178,134,store,90,120,13,2025-11-30,2025-12-24 20:51:55
11179,83,store,90,156,23,2025-11-28,2025-12-24 20:51:55
11180,73,store,90,191,5,2025-12-20,2025-12-24 20:51:55
11181,53,store,90,197,5,2025-12-05,2025-12-24 20:51:55
11182,104,store,90,180,32,2025-12-21,2025-12-24 20:51:55
11183,38,store,90,32,0,2025-12-10,2025-12-24 20:51:55
11184,9,store,90,51,8,2025-12-08,2025-12-24 20:51:55
11185,34,store,90,159,7,2025-12-23,2025-12-24 20:51:55
11186,49,store,90,158,10,2025-12-17,2025-12-24 20:51:55
11187,57,store,90,164,20,2025-11-30,2025-12-24 20:51:55
11188,22,store,90,152,9,2025-12-01,2025-12-24 20:51:55
11189,141,store,90,168,19,2025-12-01,2025-12-24 20:51:55
11190,111,store,90,36,5,2025-12-23,2025-12-24 20:51:55
11191,80,store,90,40,3,2025-12-13,2025-12-24 20:51:55
11192,135,store,90,183,13,2025-12-16,2025-12-24 20:51:55
11193,132,store,90,184,33,2025-12-16,2025-12-24 20:51:55
11194,96,store,90,80,8,2025-11-26,2025-12-24 20:51:55
11195,115,store,90,26,0,2025-12-12,2025-12-24 20:51:55
11196,40,store,90,114,10,2025-11-24,2025-12-24 20:51:55
11197,32,store,90,150,1,2025-12-09,2025-12-24 20:51:55
11198,136,store,90,188,19,2025-11-24,2025-12-24 20:51:55
11199,131,store,90,24,2,2025-12-07,2025-12-24 20:51:55
11200,107,store,90,71,5,2025-12-14,2025-12-24 20:51:55
11201,144,store,90,159,1,2025-12-15,2025-12-24 20:51:55
11202,13,store,90,148,4,2025-12-22,2025-12-24 20:51:55
11203,44,store,90,105,20,2025-12-14,2025-12-24 20:51:55
11204,89,store,90,201,29,2025-12-21,2025-12-24 20:51:55
11205,60,store,90,65,6,2025-12-03,2025-12-24 20:51:55
11206,30,store,90,91,2,2025-11-28,2025-12-24 20:51:55
11207,109,store,90,155,28,2025-12-20,2025-12-24 20:51:55
11208,51,store,90,177,30,2025-12-07,2025-12-24 20:51:55
11209,133,store,90,30,3,2025-12-13,2025-12-24 20:51:55
11210,110,store,90,118,15,2025-11-25,2025-12-24 20:51:55
11211,139,store,90,78,14,2025-12-16,2025-12-24 20:51:55
11212,68,store,90,117,16,2025-12-05,2025-12-24 20:51:55
11213,85,store,90,61,9,2025-12-17,2025-12-24 20:51:55
11214,82,store,90,61,1,2025-12-17,2025-12-24 20:51:55
11215,65,store,90,88,0,2025-12-09,2025-12-24 20:51:55
11216,42,store,90,104,2,2025-12-18,2025-12-24 20:51:55
11217,29,store,90,103,18,2025-12-20,2025-12-24 20:51:55
11218,97,store,90,200,27,2025-12-06,2025-12-24 20:51:55
11219,17,store,90,156,23,2025-11-27,2025-12-24 20:51:55
11220,94,store,90,141,5,2025-12-12,2025-12-24 20:51:55
11221,143,store,90,138,26,2025-12-17,2025-12-24 20:51:55
11222,21,store,90,185,17,2025-12-07,2025-12-24 20:51:55
11223,7,store,90,160,0,2025-12-09,2025-12-24 20:51:55
11224,6,store,90,144,0,2025-11-29,2025-12-24 20:51:55
11225,146,store,90,82,7,2025-11-26,2025-12-24 20:51:55
11226,39,store,90,13,1,2025-11-30,2025-12-24 20:51:55
11227,75,store,90,66,1,2025-12-18,2025-12-24 20:51:55
11228,92,store,90,184,12,2025-12-12,2025-12-24 20:51:55
11229,142,store,90,126,6,2025-12-06,2025-12-24 20:51:55
11230,129,store,90,44,0,2025-12-10,2025-12-24 20:51:55
11231,47,store,90,77,0,2025-11-25,2025-12-24 20:51:55
11232,74,store,90,166,3,2025-12-07,2025-12-24 20:51:55
11233,35,store,90,128,5,2025-12-20,2025-12-24 20:51:55
11234,37,store,90,150,29,2025-12-14,2025-12-24 20:51:55
11235,77,store,90,156,17,2025-12-22,2025-12-24 20:51:55
11236,123,store,90,63,11,2025-11-25,2025-12-24 20:51:55
11237,88,store,90,113,10,2025-12-11,2025-12-24 20:51:55
11238,138,store,90,30,1,2025-11-27,2025-12-24 20:51:55
11239,128,store,90,172,0,2025-12-21,2025-12-24 20:51:55
11240,99,store,90,123,10,2025-12-22,2025-12-24 20:51:55
11241,27,store,90,145,22,2025-12-14,2025-12-24 20:51:55
11242,119,store,90,35,3,2025-12-05,2025-12-24 20:51:55
11243,113,store,90,189,5,2025-12-23,2025-12-24 20:51:55
11244,118,store,90,97,4,2025-12-03,2025-12-24 20:51:55
11245,20,store,90,129,1,2025-12-04,2025-12-24 20:51:55
11246,61,store,90,155,11,2025-12-04,2025-12-24 20:51:55
11247,140,store,90,180,29,2025-12-21,2025-12-24 20:51:55
11248,58,store,90,25,0,2025-12-17,2025-12-24 20:51:55
11249,45,store,90,185,35,2025-12-10,2025-12-24 20:51:55
11250,18,store,90,77,9,2025-12-09,2025-12-24 20:51:55
11251,78,store,90,183,12,2025-12-13,2025-12-24 20:51:55
11252,127,store,90,31,5,2025-11-28,2025-12-24 20:51:55
11253,122,store,90,117,15,2025-11-27,2025-12-24 20:51:55
11254,79,store,90,194,22,2025-12-09,2025-12-24 20:51:55
11255,11,store,90,30,3,2025-12-01,2025-12-24 20:51:55
11256,137,store,90,35,1,2025-12-13,2025-12-24 20:51:55
11257,130,store,90,80,0,2025-12-22,2025-12-24 20:51:55
11258,99,store,91,52,0,2025-12-11,2025-12-24 20:51:55
11259,134,store,91,94,2,2025-12-03,2025-12-24 20:51:55
11260,21,store,91,73,8,2025-12-05,2025-12-24 20:51:55
11261,120,store,91,150,25,2025-12-21,2025-12-24 20:51:55
11262,145,store,91,13,1,2025-12-04,2025-12-24 20:51:55
11263,136,store,91,71,3,2025-11-28,2025-12-24 20:51:55
11264,119,store,91,98,18,2025-12-21,2025-12-24 20:51:55
11265,46,store,91,47,8,2025-12-18,2025-12-24 20:51:55
11266,133,store,91,38,7,2025-12-21,2025-12-24 20:51:55
11267,86,store,91,59,8,2025-11-29,2025-12-24 20:51:55
11268,56,store,91,185,31,2025-12-06,2025-12-24 20:51:55
11269,126,store,91,143,5,2025-12-10,2025-12-24 20:51:55
11270,52,store,91,196,21,2025-12-22,2025-12-24 20:51:55
11271,75,store,91,158,10,2025-12-13,2025-12-24 20:51:55
11272,5,store,91,71,4,2025-12-22,2025-12-24 20:51:55
11273,113,store,91,125,8,2025-12-04,2025-12-24 20:51:55
11274,24,store,91,86,12,2025-12-18,2025-12-24 20:51:55
11275,18,store,91,143,4,2025-12-03,2025-12-24 20:51:55
11276,34,store,91,153,19,2025-12-22,2025-12-24 20:51:55
11277,39,store,91,180,25,2025-12-03,2025-12-24 20:51:55
11278,53,store,91,125,13,2025-11-28,2025-12-24 20:51:55
11279,106,store,91,142,1,2025-12-21,2025-12-24 20:51:55
11280,77,store,91,57,2,2025-12-08,2025-12-24 20:51:55
11281,70,store,91,65,7,2025-12-16,2025-12-24 20:51:55
11282,128,store,91,24,1,2025-11-30,2025-12-24 20:51:55
11283,49,store,91,165,4,2025-11-30,2025-12-24 20:51:55
11284,10,store,91,184,12,2025-12-02,2025-12-24 20:51:55
11285,93,store,91,124,19,2025-11-24,2025-12-24 20:51:55
11286,17,store,91,72,6,2025-12-18,2025-12-24 20:51:55
11287,41,store,91,111,2,2025-12-20,2025-12-24 20:51:55
11288,14,store,91,99,3,2025-12-23,2025-12-24 20:51:55
11289,28,store,91,192,9,2025-11-24,2025-12-24 20:51:55
11290,66,store,91,107,11,2025-12-02,2025-12-24 20:51:55
11291,45,store,91,185,24,2025-12-21,2025-12-24 20:51:55
11292,31,store,91,201,1,2025-11-25,2025-12-24 20:51:55
11293,87,store,91,52,1,2025-12-06,2025-12-24 20:51:55
11294,12,store,91,102,8,2025-12-07,2025-12-24 20:51:55
11295,8,store,91,62,7,2025-11-29,2025-12-24 20:51:55
11296,27,store,91,205,17,2025-12-19,2025-12-24 20:51:55
11297,135,store,91,182,7,2025-12-14,2025-12-24 20:51:55
11298,101,store,91,94,11,2025-12-04,2025-12-24 20:51:55
11299,144,store,91,197,37,2025-12-21,2025-12-24 20:51:55
11300,142,store,91,42,7,2025-12-05,2025-12-24 20:51:55
11301,2,store,91,126,19,2025-12-08,2025-12-24 20:51:55
11302,26,store,91,63,12,2025-12-15,2025-12-24 20:51:55
11303,90,store,91,63,4,2025-11-25,2025-12-24 20:51:55
11304,95,store,91,93,0,2025-11-26,2025-12-24 20:51:55
11305,117,store,91,114,3,2025-12-17,2025-12-24 20:51:55
11306,40,store,91,137,6,2025-12-23,2025-12-24 20:51:55
11307,22,store,91,88,13,2025-12-15,2025-12-24 20:51:55
11308,68,store,91,139,24,2025-12-07,2025-12-24 20:51:55
11309,47,store,91,81,12,2025-12-05,2025-12-24 20:51:55
11310,59,store,91,26,0,2025-12-07,2025-12-24 20:51:55
11311,116,store,91,170,33,2025-11-30,2025-12-24 20:51:55
11312,107,store,91,152,14,2025-12-09,2025-12-24 20:51:55
11313,23,store,91,101,4,2025-12-18,2025-12-24 20:51:55
11314,78,store,91,84,2,2025-12-03,2025-12-24 20:51:55
11315,7,store,91,84,13,2025-12-14,2025-12-24 20:51:55
11316,108,store,91,175,21,2025-12-07,2025-12-24 20:51:55
11317,3,store,91,187,24,2025-12-07,2025-12-24 20:51:55
11318,82,store,91,10,0,2025-12-12,2025-12-24 20:51:55
11319,84,store,91,100,11,2025-12-06,2025-12-24 20:51:55
11320,121,store,91,160,21,2025-12-06,2025-12-24 20:51:55
11321,76,store,91,120,21,2025-12-09,2025-12-24 20:51:55
11322,73,store,91,47,1,2025-12-04,2025-12-24 20:51:55
11323,143,store,91,44,7,2025-11-28,2025-12-24 20:51:55
11324,55,store,91,34,4,2025-12-06,2025-12-24 20:51:55
11325,51,store,91,146,1,2025-12-14,2025-12-24 20:51:55
11326,42,store,91,144,8,2025-12-02,2025-12-24 20:51:55
11327,11,store,91,169,2,2025-12-18,2025-12-24 20:51:55
11328,19,store,91,197,23,2025-12-03,2025-12-24 20:51:55
11329,89,store,91,60,8,2025-12-14,2025-12-24 20:51:55
11330,43,store,91,35,2,2025-12-14,2025-12-24 20:51:55
11331,15,store,91,116,0,2025-12-06,2025-12-24 20:51:55
11332,57,store,91,150,9,2025-12-16,2025-12-24 20:51:55
11333,61,store,91,68,9,2025-12-11,2025-12-24 20:51:55
11334,98,store,91,73,14,2025-12-03,2025-12-24 20:51:55
11335,127,store,91,71,8,2025-11-28,2025-12-24 20:51:55
11336,118,store,91,19,1,2025-12-14,2025-12-24 20:51:55
11337,102,store,91,80,8,2025-12-18,2025-12-24 20:51:55
11338,71,store,91,117,20,2025-12-04,2025-12-24 20:51:55
11339,44,store,91,29,0,2025-12-22,2025-12-24 20:51:55
11340,85,store,91,202,26,2025-12-03,2025-12-24 20:51:55
11341,81,store,91,124,6,2025-12-11,2025-12-24 20:51:55
11342,30,store,91,81,5,2025-12-17,2025-12-24 20:51:55
11343,100,store,91,100,19,2025-12-18,2025-12-24 20:51:55
11344,33,store,91,196,25,2025-12-15,2025-12-24 20:51:55
11345,122,store,91,23,0,2025-12-20,2025-12-24 20:51:55
11346,140,store,91,94,1,2025-12-04,2025-12-24 20:51:55
11347,29,store,91,109,20,2025-11-26,2025-12-24 20:51:55
11348,125,store,91,46,5,2025-12-22,2025-12-24 20:51:55
11349,69,store,91,67,8,2025-12-17,2025-12-24 20:51:55
11350,124,store,91,146,0,2025-12-02,2025-12-24 20:51:55
11351,109,store,91,189,11,2025-12-02,2025-12-24 20:51:55
11352,94,store,91,71,9,2025-12-02,2025-12-24 20:51:55
11353,17,store,92,141,8,2025-12-08,2025-12-24 20:51:55
11354,118,store,92,181,29,2025-11-24,2025-12-24 20:51:55
11355,76,store,92,45,1,2025-12-08,2025-12-24 20:51:55
11356,7,store,92,63,10,2025-11-30,2025-12-24 20:51:55
11357,97,store,92,89,6,2025-12-01,2025-12-24 20:51:55
11358,136,store,92,209,6,2025-12-07,2025-12-24 20:51:55
11359,87,store,92,78,6,2025-12-09,2025-12-24 20:51:55
11360,43,store,92,167,25,2025-11-29,2025-12-24 20:51:55
11361,48,store,92,83,11,2025-12-10,2025-12-24 20:51:55
11362,127,store,92,155,1,2025-11-26,2025-12-24 20:51:55
11363,27,store,92,206,20,2025-12-03,2025-12-24 20:51:55
11364,109,store,92,70,5,2025-12-18,2025-12-24 20:51:55
11365,4,store,92,132,24,2025-12-05,2025-12-24 20:51:55
11366,25,store,92,208,11,2025-12-21,2025-12-24 20:51:55
11367,141,store,92,138,26,2025-12-16,2025-12-24 20:51:55
11368,114,store,92,185,13,2025-12-04,2025-12-24 20:51:55
11369,21,store,92,84,2,2025-12-13,2025-12-24 20:51:55
11370,150,store,92,173,15,2025-12-18,2025-12-24 20:51:55
11371,96,store,92,100,4,2025-12-14,2025-12-24 20:51:55
11372,12,store,92,142,20,2025-12-01,2025-12-24 20:51:55
11373,8,store,92,97,10,2025-12-17,2025-12-24 20:51:55
11374,142,store,92,208,8,2025-12-21,2025-12-24 20:51:55
11375,11,store,92,92,16,2025-11-26,2025-12-24 20:51:55
11376,31,store,92,159,26,2025-11-30,2025-12-24 20:51:55
11377,131,store,92,34,4,2025-12-04,2025-12-24 20:51:55
11378,115,store,92,103,2,2025-12-09,2025-12-24 20:51:55
11379,145,store,92,37,2,2025-12-16,2025-12-24 20:51:55
11380,37,store,92,15,2,2025-12-03,2025-12-24 20:51:55
11381,82,store,92,137,20,2025-11-29,2025-12-24 20:51:55
11382,80,store,92,177,6,2025-12-07,2025-12-24 20:51:55
11383,138,store,92,104,1,2025-12-15,2025-12-24 20:51:55
11384,107,store,92,92,9,2025-12-15,2025-12-24 20:51:55
11385,35,store,92,11,0,2025-12-18,2025-12-24 20:51:55
11386,139,store,92,162,25,2025-12-17,2025-12-24 20:51:55
11387,6,store,92,85,16,2025-12-01,2025-12-24 20:51:55
11388,42,store,92,182,10,2025-12-23,2025-12-24 20:51:55
11389,90,store,92,203,14,2025-11-24,2025-12-24 20:51:55
11390,20,store,92,199,37,2025-12-12,2025-12-24 20:51:55
11391,45,store,92,130,24,2025-11-24,2025-12-24 20:51:55
11392,9,store,92,19,0,2025-12-02,2025-12-24 20:51:55
11393,32,store,92,11,1,2025-12-09,2025-12-24 20:51:55
11394,94,store,92,20,2,2025-12-02,2025-12-24 20:51:55
11395,38,store,92,121,15,2025-11-24,2025-12-24 20:51:55
11396,143,store,92,190,8,2025-11-29,2025-12-24 20:51:55
11397,67,store,92,68,11,2025-12-17,2025-12-24 20:51:55
11398,124,store,92,93,15,2025-12-21,2025-12-24 20:51:55
11399,1,store,92,131,23,2025-12-03,2025-12-24 20:51:55
11400,23,store,92,20,1,2025-12-05,2025-12-24 20:51:55
11401,113,store,92,174,34,2025-11-27,2025-12-24 20:51:55
11402,101,store,92,116,14,2025-12-17,2025-12-24 20:51:55
11403,54,store,92,79,5,2025-11-25,2025-12-24 20:51:55
11404,26,store,92,35,3,2025-12-05,2025-12-24 20:51:55
11405,52,store,92,23,0,2025-12-18,2025-12-24 20:51:55
11406,148,store,92,166,21,2025-11-28,2025-12-24 20:51:55
11407,99,store,92,190,13,2025-12-05,2025-12-24 20:51:55
11408,137,store,92,198,24,2025-11-27,2025-12-24 20:51:55
11409,133,store,92,176,24,2025-12-08,2025-12-24 20:51:55
11410,57,store,92,203,5,2025-12-07,2025-12-24 20:51:55
11411,81,store,92,66,11,2025-12-15,2025-12-24 20:51:55
11412,72,store,92,198,20,2025-12-01,2025-12-24 20:51:55
11413,63,store,92,36,2,2025-11-24,2025-12-24 20:51:55
11414,47,store,92,151,23,2025-11-29,2025-12-24 20:51:55
11415,62,store,92,156,30,2025-12-16,2025-12-24 20:51:55
11416,53,store,92,190,26,2025-12-03,2025-12-24 20:51:55
11417,13,store,92,26,2,2025-12-01,2025-12-24 20:51:55
11418,111,store,92,139,15,2025-12-20,2025-12-24 20:51:55
11419,19,store,92,41,7,2025-12-02,2025-12-24 20:51:55
11420,83,store,92,183,20,2025-11-29,2025-12-24 20:51:55
11421,149,store,92,42,6,2025-12-12,2025-12-24 20:51:55
11422,2,store,92,137,12,2025-12-14,2025-12-24 20:51:55
11423,117,store,92,103,4,2025-12-04,2025-12-24 20:51:55
11424,73,store,92,47,5,2025-12-04,2025-12-24 20:51:55
11425,34,store,92,165,0,2025-12-21,2025-12-24 20:51:55
11426,77,store,92,78,8,2025-12-22,2025-12-24 20:51:55
11427,146,store,92,201,34,2025-11-28,2025-12-24 20:51:55
11428,50,store,92,37,0,2025-11-30,2025-12-24 20:51:55
11429,140,store,92,144,10,2025-12-14,2025-12-24 20:51:55
11430,71,store,92,73,11,2025-12-07,2025-12-24 20:51:55
11431,95,store,92,84,16,2025-11-28,2025-12-24 20:51:55
11432,98,store,92,146,25,2025-12-04,2025-12-24 20:51:55
11433,60,store,92,203,2,2025-12-12,2025-12-24 20:51:55
11434,14,store,92,42,4,2025-11-30,2025-12-24 20:51:55
11435,64,store,92,166,10,2025-12-01,2025-12-24 20:51:55
11436,102,store,92,175,28,2025-12-12,2025-12-24 20:51:55
11437,93,store,92,201,26,2025-11-26,2025-12-24 20:51:55
11438,69,store,92,35,4,2025-12-19,2025-12-24 20:51:55
11439,61,store,92,132,4,2025-12-07,2025-12-24 20:51:55
11440,59,store,92,122,16,2025-12-04,2025-12-24 20:51:55
11441,100,store,92,113,1,2025-12-05,2025-12-24 20:51:55
11442,58,store,92,21,2,2025-12-10,2025-12-24 20:51:55
11443,130,store,92,160,11,2025-12-21,2025-12-24 20:51:55
11444,16,store,92,63,9,2025-11-26,2025-12-24 20:51:55
11445,39,store,92,189,8,2025-12-22,2025-12-24 20:51:55
11446,44,store,92,82,7,2025-12-13,2025-12-24 20:51:55
11447,116,store,92,164,6,2025-12-08,2025-12-24 20:51:55
11448,74,store,92,22,3,2025-12-12,2025-12-24 20:51:55
11449,40,store,92,79,4,2025-12-05,2025-12-24 20:51:55
11450,88,store,92,182,13,2025-12-14,2025-12-24 20:51:55
11451,28,store,92,139,6,2025-12-15,2025-12-24 20:51:55
11452,108,store,92,32,4,2025-12-23,2025-12-24 20:51:55
11453,129,store,92,65,2,2025-12-09,2025-12-24 20:51:55
11454,5,store,92,87,16,2025-12-15,2025-12-24 20:51:55
11455,36,store,92,161,13,2025-11-30,2025-12-24 20:51:55
11456,105,store,92,130,14,2025-11-24,2025-12-24 20:51:55
11457,126,store,92,155,14,2025-12-07,2025-12-24 20:51:55
11458,30,store,92,152,25,2025-12-07,2025-12-24 20:51:55
11459,51,store,92,199,14,2025-11-27,2025-12-24 20:51:55
11460,66,store,92,179,24,2025-12-08,2025-12-24 20:51:55
11461,91,store,92,44,2,2025-12-12,2025-12-24 20:51:55
11462,89,store,92,200,19,2025-11-27,2025-12-24 20:51:55
11463,22,store,92,38,2,2025-11-25,2025-12-24 20:51:55
11464,11,store,93,67,3,2025-12-09,2025-12-24 20:51:55
11465,8,store,93,187,4,2025-12-13,2025-12-24 20:51:55
11466,75,store,93,47,2,2025-11-25,2025-12-24 20:51:55
11467,36,store,93,44,3,2025-12-03,2025-12-24 20:51:55
11468,115,store,93,128,21,2025-11-27,2025-12-24 20:51:55
11469,102,store,93,57,3,2025-12-10,2025-12-24 20:51:55
11470,129,store,93,163,9,2025-12-18,2025-12-24 20:51:55
11471,92,store,93,134,3,2025-12-14,2025-12-24 20:51:55
11472,134,store,93,13,1,2025-12-23,2025-12-24 20:51:55
11473,81,store,93,125,21,2025-12-01,2025-12-24 20:51:55
11474,95,store,93,112,11,2025-12-07,2025-12-24 20:51:55
11475,32,store,93,175,12,2025-12-16,2025-12-24 20:51:55
11476,61,store,93,30,3,2025-11-26,2025-12-24 20:51:55
11477,19,store,93,61,12,2025-11-29,2025-12-24 20:51:55
11478,104,store,93,73,11,2025-12-06,2025-12-24 20:51:55
11479,89,store,93,77,13,2025-12-18,2025-12-24 20:51:55
11480,62,store,93,86,3,2025-12-07,2025-12-24 20:51:55
11481,83,store,93,77,14,2025-12-21,2025-12-24 20:51:55
11482,90,store,93,154,9,2025-12-16,2025-12-24 20:51:55
11483,30,store,93,136,20,2025-11-30,2025-12-24 20:51:55
11484,12,store,93,167,15,2025-12-02,2025-12-24 20:51:55
11485,141,store,93,197,14,2025-12-16,2025-12-24 20:51:55
11486,7,store,93,153,18,2025-11-26,2025-12-24 20:51:55
11487,108,store,93,67,3,2025-12-22,2025-12-24 20:51:55
11488,105,store,93,184,0,2025-12-16,2025-12-24 20:51:55
11489,121,store,93,39,4,2025-12-08,2025-12-24 20:51:55
11490,42,store,93,180,28,2025-12-01,2025-12-24 20:51:55
11491,67,store,93,22,0,2025-12-12,2025-12-24 20:51:55
11492,73,store,93,42,0,2025-12-20,2025-12-24 20:51:55
11493,48,store,93,151,10,2025-12-21,2025-12-24 20:51:55
11494,80,store,93,170,24,2025-12-22,2025-12-24 20:51:55
11495,116,store,93,54,1,2025-11-25,2025-12-24 20:51:55
11496,120,store,93,153,14,2025-12-17,2025-12-24 20:51:55
11497,70,store,93,37,1,2025-12-20,2025-12-24 20:51:55
11498,57,store,93,190,2,2025-12-08,2025-12-24 20:51:55
11499,100,store,93,138,12,2025-12-20,2025-12-24 20:51:55
11500,5,store,93,22,1,2025-12-20,2025-12-24 20:51:55
11501,14,store,93,55,7,2025-12-18,2025-12-24 20:51:55
11502,144,store,93,67,9,2025-12-05,2025-12-24 20:51:55
11503,28,store,93,143,9,2025-11-28,2025-12-24 20:51:55
11504,33,store,93,142,14,2025-11-30,2025-12-24 20:51:55
11505,68,store,93,47,4,2025-12-19,2025-12-24 20:51:55
11506,59,store,93,183,36,2025-12-18,2025-12-24 20:51:55
11507,46,store,93,57,2,2025-12-11,2025-12-24 20:51:55
11508,74,store,93,80,5,2025-11-26,2025-12-24 20:51:55
11509,132,store,93,24,1,2025-12-05,2025-12-24 20:51:55
11510,72,store,93,161,24,2025-11-29,2025-12-24 20:51:55
11511,22,store,93,12,1,2025-12-06,2025-12-24 20:51:55
11512,24,store,93,122,12,2025-12-21,2025-12-24 20:51:55
11513,142,store,93,124,0,2025-12-07,2025-12-24 20:51:55
11514,87,store,93,129,9,2025-11-24,2025-12-24 20:51:55
11515,143,store,93,135,20,2025-12-21,2025-12-24 20:51:55
11516,122,store,93,90,12,2025-11-27,2025-12-24 20:51:55
11517,21,store,93,120,16,2025-12-17,2025-12-24 20:51:55
11518,65,store,93,51,7,2025-12-05,2025-12-24 20:51:55
11519,133,store,93,22,3,2025-12-21,2025-12-24 20:51:55
11520,27,store,93,41,7,2025-11-24,2025-12-24 20:51:55
11521,43,store,93,120,2,2025-12-15,2025-12-24 20:51:55
