order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
34711,11456,38,2,240.13,0,480.26
34712,11456,4,1,191.5,0,191.5
34713,11457,77,1,393.08,0,393.08
34714,11457,129,3,133.05,0,399.15
34715,11458,74,3,182.73,0,548.19
34716,11458,84,3,244.5,18.77,595.82
34717,11458,138,2,311.49,6.6,581.86
34718,11459,72,2,352.35,0,704.7
34719,11459,36,1,51.52,0,51.52
34720,11460,142,1,523.19,23.77,398.83
34721,11460,77,3,393.08,0,1179.24
34722,11460,25,3,464.67,0,1394.01
34723,11461,131,1,110.73,0,110.73
34724,11461,31,1,442.48,13.7,381.86
34725,11461,150,2,312.27,0,624.54
34726,11461,103,3,262.55,0,787.65
34727,11462,143,2,250.88,0,501.76
34728,11462,38,3,240.13,0,720.39
34729,11463,115,2,253.1,0,506.2
34730,11463,39,2,236.54,16.12,396.82
34731,11464,91,3,31.82,0,95.46
34732,11464,140,3,373.15,24.1,849.66
34733,11464,91,1,31.82,9.15,28.91
34734,11465,80,3,387.75,0,1163.25
34735,11465,81,2,473.45,7.44,876.45
34736,11466,85,1,442.86,0,442.86
34737,11466,59,3,54.43,0,163.29
34738,11466,89,1,96.2,0,96.2
34739,11467,135,1,392.64,0,392.64
34740,11467,55,1,175.5,0,175.5
34741,11468,57,3,169.37,0,508.11
34742,11468,35,2,154.1,0,308.2
34743,11468,30,1,183.75,0,183.75
34744,11468,120,3,398.45,18.59,973.13
34745,11469,48,3,330.28,0,990.84
34746,11469,84,1,244.5,0,244.5
34747,11469,144,1,266.65,18.01,218.63
34748,11470,28,3,288.73,0,866.19
34749,11471,1,2,271.37,0,542.74
34750,11471,16,1,187.72,0,187.72
34751,11471,20,3,192.67,6.02,543.21
34752,11472,7,1,161.62,0,161.62
34753,11472,129,3,133.05,0,399.15
34754,11473,114,1,161.23,0,161.23
34755,11473,58,2,437.59,8.73,798.78
34756,11473,100,2,259.5,0,519
34757,11473,66,1,82.16,0,82.16
34758,11473,88,1,125.18,15.68,105.55
34759,11474,63,3,157.23,17.67,388.34
34760,11474,6,3,461.37,17.06,1147.98
34761,11474,84,3,244.5,0,733.5
34762,11474,51,2,75.14,6.56,140.42
34763,11474,109,1,418.04,0,418.04
34764,11475,17,1,275.65,0,275.65
34765,11476,122,1,312.37,0,312.37
34766,11476,7,3,161.62,0,484.86
34767,11476,5,3,87.66,0,262.98
34768,11476,125,1,170.74,0,170.74
34769,11477,80,1,387.75,0,387.75
34770,11477,23,1,54.92,0,54.92
34771,11478,13,3,87.4,18.92,212.59
34772,11478,111,2,59.63,12.77,104.03
34773,11479,60,3,143.86,0,431.58
34774,11479,116,2,147.28,0,294.56
34775,11479,142,3,523.19,18.49,1279.36
34776,11479,48,2,330.28,0,660.56
34777,11480,7,2,161.62,0,323.24
34778,11480,62,3,16.27,0,48.81
34779,11480,139,1,42.59,0,42.59
34780,11480,98,3,138.65,0,415.95
34781,11480,124,2,78.44,0,156.88
34782,11481,78,1,257.47,13.53,222.63
34783,11481,55,3,175.5,20.68,417.62
34784,11481,118,1,342.01,0,342.01
34785,11481,91,1,31.82,8.91,28.98
34786,11481,92,3,253.23,0,759.69
34787,11482,130,3,397.97,20.51,949.04
34788,11482,47,1,249.36,0,249.36
34789,11482,36,3,51.52,20.79,122.43
34790,11482,97,3,366.3,0,1098.9
34791,11482,48,1,330.28,0,330.28
34792,11483,1,3,271.37,0,814.11
34793,11483,24,3,232.79,0,698.37
34794,11484,89,2,96.2,0,192.4
34795,11484,138,1,311.49,0,311.49
34796,11484,32,3,506.55,0,1519.65
34797,11485,37,1,145.33,0,145.33
34798,11485,90,2,372.24,14.07,639.73
34799,11486,128,2,368.73,0,737.46
34800,11486,86,2,345.37,17.06,572.9
34801,11486,38,3,240.13,0,720.39
34802,11486,23,2,54.92,0,109.84
34803,11487,102,1,49.61,24.14,37.63
34804,11488,125,3,170.74,0,512.22
34805,11488,106,3,314.1,11.24,836.39
34806,11488,102,1,49.61,15.09,42.12
34807,11488,45,1,18.78,0,18.78
34808,11489,68,1,66.75,0,66.75
34809,11489,52,1,118.79,0,118.79
34810,11489,35,1,154.1,0,154.1
34811,11490,53,3,227.55,15.54,576.57
34812,11490,23,1,54.92,0,54.92
34813,11490,145,3,147.74,10.1,398.45
34814,11491,116,2,147.28,0,294.56
34815,11491,115,2,253.1,0,506.2
34816,11491,113,3,159.6,0,478.8
34817,11491,66,1,82.16,0,82.16
34818,11492,13,3,87.4,0,262.2
34819,11492,64,2,353.16,0,706.32
34820,11492,88,3,125.18,0,375.54
34821,11493,99,2,486.54,0,973.08
34822,11494,124,2,78.44,22.79,121.13
34823,11494,35,3,154.1,16.37,386.62
34824,11494,146,1,58.22,6.42,54.48
34825,11494,146,2,58.22,0,116.44
34826,11494,109,2,418.04,0,836.08
34827,11495,59,1,54.43,0,54.43
34828,11495,59,3,54.43,0,163.29
34829,11495,122,2,312.37,0,624.74
34830,11495,128,1,368.73,14,317.11
34831,11495,42,3,289.79,0,869.37
34832,11496,123,1,105.8,0,105.8
34833,11496,126,1,286.8,0,286.8
34834,11497,99,1,486.54,0,486.54
34835,11497,84,3,244.5,19.75,588.63
34836,11497,2,1,70.88,0,70.88
34837,11498,103,2,262.55,0,525.1
34838,11498,139,2,42.59,0,85.18
34839,11498,7,1,161.62,0,161.62
34840,11498,140,3,373.15,0,1119.45
34841,11499,42,3,289.79,0,869.37
34842,11499,30,3,183.75,16.36,461.07
34843,11499,43,2,387.96,0,775.92
34844,11499,75,1,399.25,0,399.25
34845,11500,3,2,164.79,0,329.58
34846,11500,6,1,461.37,0,461.37
34847,11500,50,3,49.6,0,148.8
34848,11500,48,2,330.28,16.09,554.28
34849,11500,122,1,312.37,0,312.37
34850,11501,107,1,47.98,0,47.98
34851,11501,102,3,49.61,0,148.83
34852,11502,149,3,305.78,0,917.34
34853,11503,13,2,87.4,0,174.8
34854,11503,71,1,417.01,0,417.01
34855,11503,56,3,141.38,19.56,341.18
34856,11504,42,3,289.79,0,869.37
34857,11504,86,2,345.37,0,690.74
34858,11504,23,2,54.92,17.18,90.97
34859,11504,116,3,147.28,0,441.84
34860,11504,54,3,224.8,0,674.4
34861,11505,120,2,398.45,0,796.9
34862,11505,117,1,35.4,0,35.4
34863,11505,90,2,372.24,0,744.48
34864,11505,64,3,353.16,0,1059.48
34865,11506,30,3,183.75,0,551.25
34866,11506,118,3,342.01,0,1026.03
34867,11506,25,3,464.67,20.84,1103.5
34868,11506,139,3,42.59,8.53,116.87
34869,11507,69,1,288.22,0,288.22
34870,11507,57,2,169.37,0,338.74
34871,11507,24,1,232.79,15.37,197.01
34872,11507,22,3,273.26,0,819.78
34873,11508,79,1,42.36,0,42.36
34874,11508,146,2,58.22,16.61,97.1
34875,11508,7,1,161.62,7.03,150.26
34876,11508,112,1,337.36,12.47,295.29
34877,11509,79,3,42.36,0,127.08
34878,11510,130,2,397.97,0,795.94
34879,11511,109,2,418.04,9.57,756.07
34880,11511,135,2,392.64,0,785.28
34881,11511,92,3,253.23,0,759.69
34882,11511,43,1,387.96,0,387.96
34883,11512,10,2,524.84,20.86,830.72
34884,11512,7,3,161.62,0,484.86
34885,11512,101,2,237.82,12.14,417.9
34886,11512,117,1,35.4,0,35.4
34887,11513,88,2,125.18,16.11,210.03
34888,11513,14,1,46.37,0,46.37
34889,11514,78,2,257.47,0,514.94
34890,11514,6,1,461.37,0,461.37
34891,11515,32,3,506.55,19.66,1220.89
34892,11515,54,3,224.8,0,674.4
34893,11515,81,3,473.45,0,1420.35
34894,11515,129,1,133.05,21.54,104.39
34895,11516,95,3,286.88,0,860.64
34896,11516,68,1,66.75,24.9,50.13
34897,11516,13,1,87.4,21.22,68.85
34898,11516,37,3,145.33,0,435.99
34899,11516,113,2,159.6,0,319.2
34900,11517,130,2,397.97,0,795.94
34901,11517,117,1,35.4,0,35.4
34902,11517,63,2,157.23,14.57,268.64
34903,11518,37,1,145.33,0,145.33
34904,11518,119,2,156.59,0,313.18
34905,11518,108,3,88.49,10.83,236.72
34906,11518,41,2,487.92,10.63,872.11
34907,11519,95,1,286.88,0,286.88
34908,11519,95,3,286.88,5.75,811.15
34909,11519,3,3,164.79,0,494.37
34910,11520,135,2,392.64,0,785.28
34911,11520,136,3,519.54,17.44,1286.8
34912,11520,106,2,314.1,0,628.2
34913,11520,101,2,237.82,0,475.64
34914,11521,65,3,124.62,0,373.86
34915,11521,110,3,117.83,0,353.49
34916,11521,76,1,19.83,0,19.83
34917,11521,131,2,110.73,0,221.46
34918,11522,91,3,31.82,0,95.46
34919,11522,120,3,398.45,0,1195.35
34920,11522,118,3,342.01,7.25,951.64
34921,11522,85,1,442.86,0,442.86
34922,11523,125,1,170.74,0,170.74
34923,11523,75,3,399.25,9.35,1085.76
34924,11524,67,2,175.88,0,351.76
34925,11525,149,2,305.78,12.27,536.52
34926,11525,111,2,59.63,13.66,102.97
34927,11525,61,2,189.04,0,378.08
34928,11526,94,2,74.91,0,149.82
34929,11526,31,1,442.48,0,442.48
34930,11526,22,3,273.26,0,819.78
34931,11526,83,2,111.16,0,222.32
34932,11526,12,3,199.05,23.76,455.27
34933,11527,51,2,75.14,7.39,139.17
34934,11527,37,2,145.33,0,290.66
34935,11528,141,2,313.05,0,626.1
34936,11528,114,1,161.23,0,161.23
34937,11528,127,1,115.38,0,115.38
34938,11529,115,2,253.1,0,506.2
34939,11529,38,1,240.13,17.81,197.36
34940,11529,71,2,417.01,0,834.02
34941,11530,94,1,74.91,0,74.91
34942,11530,59,1,54.43,21.86,42.53
34943,11531,64,1,353.16,0,353.16
34944,11531,138,3,311.49,0,934.47
34945,11531,68,2,66.75,24.61,100.65
34946,11531,60,3,143.86,0,431.58
34947,11531,120,2,398.45,0,796.9
34948,11532,71,3,417.01,0,1251.03
34949,11532,41,3,487.92,0,1463.76
34950,11533,147,1,49.28,5.4,46.62
34951,11533,7,2,161.62,0,323.24
34952,11533,137,3,141.31,0,423.93
34953,11533,41,1,487.92,0,487.92
34954,11534,86,3,345.37,0,1036.11
34955,11534,28,2,288.73,8.25,529.82
34956,11535,99,3,486.54,0,1459.62
34957,11535,150,2,312.27,12.32,547.6
34958,11535,66,1,82.16,0,82.16
34959,11535,31,2,442.48,0,884.96
34960,11535,78,2,257.47,0,514.94
34961,11536,21,1,155.78,0,155.78
34962,11536,74,2,182.73,0,365.46
34963,11536,124,3,78.44,0,235.32
34964,11537,72,1,352.35,22.93,271.56
34965,11537,130,3,397.97,0,1193.91
34966,11538,18,2,379.87,0,759.74
34967,11538,91,3,31.82,20.61,75.79
34968,11538,129,3,133.05,0,399.15
34969,11538,104,2,111.24,7.38,206.06
34970,11538,122,1,312.37,0,312.37
34971,11539,147,3,49.28,0,147.84
34972,11539,62,3,16.27,8,44.91
34973,11539,135,1,392.64,0,392.64
34974,11540,14,1,46.37,0,46.37
34975,11540,57,1,169.37,0,169.37
34976,11540,16,2,187.72,0,375.44
34977,11541,101,3,237.82,0,713.46
34978,11542,14,3,46.37,0,139.11
34979,11542,89,2,96.2,0,192.4
34980,11542,143,1,250.88,18.92,203.41
34981,11542,29,1,425.14,16.7,354.14
34982,11542,14,2,46.37,6.81,86.42
34983,11543,92,2,253.23,0,506.46
34984,11543,61,3,189.04,0,567.12
34985,11543,29,2,425.14,0,850.28
34986,11543,37,3,145.33,14.81,371.42
34987,11544,94,1,74.91,0,74.91
34988,11544,120,2,398.45,0,796.9
34989,11545,83,1,111.16,13.37,96.3
34990,11545,102,1,49.61,0,49.61
34991,11545,53,2,227.55,10.32,408.13
34992,11545,130,3,397.97,0,1193.91
34993,11545,124,3,78.44,6.07,221.04
34994,11546,105,2,197.09,6.07,370.25
34995,11546,106,2,314.1,0,628.2
34996,11547,144,3,266.65,0,799.95
34997,11548,96,2,229.91,7.46,425.52
34998,11549,149,2,305.78,21.59,479.52
34999,11549,118,3,342.01,0,1026.03
35000,11549,105,2,197.09,0,394.18
35001,11550,128,3,368.73,21.06,873.23
35002,11550,97,1,366.3,0,366.3
35003,11550,90,3,372.24,0,1116.72
35004,11550,59,1,54.43,0,54.43
35005,11551,26,3,445.7,0,1337.1
35006,11551,33,1,414.38,0,414.38
35007,11551,57,1,169.37,0,169.37
35008,11552,36,1,51.52,0,51.52
35009,11552,138,2,311.49,24.03,473.28
35010,11552,114,3,161.23,0,483.69
35011,11552,110,2,117.83,0,235.66
35012,11552,60,2,143.86,0,287.72
35013,11553,112,2,337.36,0,674.72
35014,11553,7,1,161.62,0,161.62
35015,11553,22,3,273.26,0,819.78
35016,11553,119,3,156.59,0,469.77
35017,11553,75,1,399.25,0,399.25
35018,11554,36,3,51.52,0,154.56
35019,11554,5,2,87.66,0,175.32
35020,11554,111,1,59.63,0,59.63
35021,11555,8,1,350.28,15.05,297.56
35022,11555,35,1,154.1,0,154.1
35023,11556,22,1,273.26,0,273.26
35024,11556,39,1,236.54,24.28,179.11
35025,11557,119,2,156.59,0,313.18
35026,11558,58,2,437.59,0,875.18
35027,11558,109,2,418.04,10.1,751.64
35028,11559,120,3,398.45,0,1195.35
35029,11559,104,1,111.24,0,111.24
35030,11559,82,2,226.78,0,453.56
35031,11559,110,1,117.83,0,117.83
35032,11560,11,1,440.79,8.73,402.31
35033,11560,64,3,353.16,12.2,930.22
35034,11560,18,3,379.87,0,1139.61
35035,11561,90,2,372.24,22.82,574.59
35036,11561,60,1,143.86,20.69,114.1
35037,11561,65,1,124.62,0,124.62
35038,11561,21,2,155.78,0,311.56
35039,11561,65,3,124.62,0,373.86
35040,11562,139,3,42.59,0,127.77
35041,11562,114,2,161.23,5.19,305.72
35042,11562,102,2,49.61,0,99.22
35043,11563,26,3,445.7,0,1337.1
35044,11563,52,1,118.79,0,118.79
35045,11563,93,2,73.08,0,146.16
35046,11563,10,1,524.84,18.71,426.64
35047,11563,49,1,277.76,0,277.76
35048,11564,16,1,187.72,13.53,162.32
35049,11564,94,2,74.91,0,149.82
35050,11564,125,1,170.74,0,170.74
35051,11565,71,1,417.01,0,417.01
35052,11565,95,1,286.88,0,286.88
35053,11565,113,3,159.6,0,478.8
35054,11565,95,3,286.88,0,860.64
35055,11565,55,3,175.5,0,526.5
35056,11566,148,2,504.75,0,1009.5
35057,11567,54,1,224.8,0,224.8
35058,11567,149,3,305.78,0,917.34
35059,11568,80,2,387.75,18.92,628.78
35060,11568,59,1,54.43,0,54.43
35061,11568,44,2,160.23,0,320.46
35062,11569,31,1,442.48,0,442.48
35063,11569,9,3,89.85,18.98,218.39
35064,11569,113,3,159.6,0,478.8
35065,11569,122,1,312.37,0,312.37
35066,11570,118,1,342.01,0,342.01
35067,11571,24,2,232.79,0,465.58
35068,11571,61,3,189.04,15,482.05
35069,11571,111,1,59.63,0,59.63
35070,11572,142,3,523.19,0,1569.57
35071,11572,26,3,445.7,21.36,1051.5
35072,11572,3,2,164.79,0,329.58
35073,11572,105,2,197.09,0,394.18
35074,11573,127,2,115.38,17.93,189.38
35075,11573,30,1,183.75,17.41,151.76
35076,11574,90,3,372.24,0,1116.72
35077,11574,78,1,257.47,15.64,217.2
35078,11575,121,2,71.56,0,143.12
35079,11575,96,3,229.91,0,689.73
35080,11575,20,3,192.67,0,578.01
35081,11575,44,2,160.23,0,320.46
35082,11576,33,2,414.38,14.5,708.59
35083,11576,138,1,311.49,8.81,284.05
35084,11576,86,2,345.37,15.99,580.29
35085,11576,8,1,350.28,0,350.28
35086,11576,82,1,226.78,0,226.78
35087,11577,140,3,373.15,0,1119.45
35088,11577,1,3,271.37,0,814.11
35089,11577,45,1,18.78,15.37,15.89
35090,11577,79,3,42.36,9,115.64
35091,11578,99,2,486.54,0,973.08
35092,11578,53,1,227.55,17.59,187.52
35093,11578,11,2,440.79,0,881.58
35094,11578,98,2,138.65,21.49,217.71
35095,11578,18,3,379.87,8.7,1040.46
35096,11579,68,1,66.75,0,66.75
35097,11579,17,1,275.65,0,275.65
35098,11579,45,3,18.78,0,56.34
35099,11580,61,2,189.04,22.38,293.47
35100,11580,8,2,350.28,21.67,548.75
35101,11580,80,2,387.75,0,775.5
35102,11580,3,2,164.79,0,329.58
35103,11581,80,2,387.75,21.94,605.36
35104,11581,96,3,229.91,24.35,521.78
35105,11581,41,3,487.92,16.43,1223.26
35106,11582,137,3,141.31,10.53,379.29
35107,11582,37,2,145.33,0,290.66
35108,11583,10,2,524.84,0,1049.68
35109,11584,110,3,117.83,0,353.49
35110,11584,107,2,47.98,0,95.96
35111,11585,121,3,71.56,23.08,165.13
35112,11585,93,2,73.08,12.74,127.54
35113,11585,39,2,236.54,0,473.08
35114,11586,74,3,182.73,0,548.19
35115,11586,119,1,156.59,11.57,138.47
35116,11587,114,1,161.23,0,161.23
35117,11587,107,2,47.98,0,95.96
35118,11587,64,3,353.16,0,1059.48
35119,11587,90,1,372.24,0,372.24
35120,11588,9,1,89.85,21.64,70.41
35121,11588,54,3,224.8,0,674.4
35122,11588,18,1,379.87,5.63,358.48
35123,11589,55,3,175.5,13.89,453.37
35124,11589,11,3,440.79,0,1322.37
35125,11589,43,1,387.96,0,387.96
35126,11590,149,1,305.78,13.58,264.26
35127,11590,105,3,197.09,0,591.27
35128,11590,48,1,330.28,0,330.28
35129,11590,119,3,156.59,19.68,377.32
35130,11590,135,1,392.64,0,392.64
35131,11591,102,1,49.61,14.47,42.43
35132,11592,13,1,87.4,0,87.4
35133,11592,82,1,226.78,13.57,196.01
35134,11592,29,3,425.14,17.64,1050.44
35135,11593,4,2,191.5,0,383
35136,11593,96,2,229.91,0,459.82
35137,11593,30,2,183.75,0,367.5
35138,11593,31,3,442.48,0,1327.44
35139,11593,4,1,191.5,13.23,166.16
35140,11594,134,3,559.06,0,1677.18
35141,11594,75,3,399.25,0,1197.75
35142,11594,141,1,313.05,0,313.05
35143,11595,49,3,277.76,0,833.28
35144,11595,78,1,257.47,15.36,217.92
35145,11595,8,1,350.28,0,350.28
35146,11595,18,2,379.87,0,759.74
35147,11596,120,2,398.45,0,796.9
35148,11596,61,1,189.04,0,189.04
35149,11596,56,1,141.38,19.36,114.01
35150,11596,96,2,229.91,0,459.82
35151,11596,22,2,273.26,0,546.52
35152,11597,138,2,311.49,0,622.98
35153,11597,132,2,281.25,0,562.5
35154,11597,94,2,74.91,23.1,115.21
35155,11597,146,2,58.22,0,116.44
35156,11598,106,1,314.1,0,314.1
35157,11598,135,3,392.64,0,1177.92
35158,11598,136,3,519.54,16.99,1293.81
35159,11599,39,1,236.54,0,236.54
35160,11599,88,3,125.18,10.84,334.83
35161,11599,141,3,313.05,14.15,806.26
35162,11600,55,2,175.5,0,351
35163,11600,136,3,519.54,13.61,1346.49
35164,11600,6,1,461.37,0,461.37
35165,11600,74,3,182.73,5.12,520.12
35166,11600,13,1,87.4,0,87.4
35167,11601,26,3,445.7,23.62,1021.28
35168,11601,72,2,352.35,17.74,579.69
35169,11601,80,3,387.75,7.84,1072.05
35170,11601,22,1,273.26,0,273.26
35171,11601,113,3,159.6,0,478.8
35172,11602,109,1,418.04,0,418.04
35173,11602,22,2,273.26,0,546.52
35174,11602,71,2,417.01,0,834.02
35175,11602,18,1,379.87,0,379.87
35176,11603,28,1,288.73,20.03,230.9
35177,11604,34,1,27.33,0,27.33
35178,11604,85,1,442.86,0,442.86
35179,11604,113,2,159.6,0,319.2
35180,11604,136,3,519.54,7.1,1447.96
35181,11605,78,1,257.47,18.15,210.74
35182,11605,90,3,372.24,10.6,998.35
35183,11605,87,2,297.63,22.92,458.83
35184,11605,50,3,49.6,19.02,120.5
35185,11606,117,2,35.4,0,70.8
35186,11606,75,3,399.25,11.51,1059.89
35187,11606,82,1,226.78,0,226.78
35188,11607,58,2,437.59,8.64,799.56
35189,11608,75,1,399.25,0,399.25
35190,11608,87,1,297.63,21.61,233.31
35191,11608,77,3,393.08,0,1179.24
35192,11608,94,1,74.91,0,74.91
35193,11609,38,2,240.13,0,480.26
35194,11609,128,1,368.73,22.86,284.44
35195,11609,73,1,167.78,15.08,142.48
35196,11609,24,1,232.79,8.23,213.63
35197,11610,2,3,70.88,18.61,173.07
35198,11610,66,3,82.16,0,246.48
35199,11610,78,1,257.47,23.69,196.48
35200,11610,150,3,312.27,0,936.81
35201,11610,34,1,27.33,0,27.33
35202,11611,108,3,88.49,0,265.47
35203,11611,16,1,187.72,0,187.72
35204,11611,10,3,524.84,12.89,1371.56
35205,11612,86,2,345.37,0,690.74
35206,11612,81,2,473.45,0,946.9
35207,11612,34,3,27.33,5.12,77.79
35208,11612,124,1,78.44,0,78.44
35209,11613,112,2,337.36,15.94,567.17
35210,11613,59,2,54.43,0,108.86
35211,11613,11,3,440.79,0,1322.37
35212,11614,14,3,46.37,0,139.11
35213,11615,50,2,49.6,0,99.2
35214,11616,43,2,387.96,0,775.92
35215,11617,105,1,197.09,0,197.09
35216,11617,130,1,397.97,0,397.97
35217,11617,74,3,182.73,0,548.19
35218,11617,36,2,51.52,0,103.04
35219,11618,134,3,559.06,16.92,1393.4
35220,11618,72,2,352.35,0,704.7
35221,11619,137,1,141.31,13.12,122.77
35222,11620,101,2,237.82,10.55,425.46
35223,11620,43,3,387.96,0,1163.88
35224,11620,38,1,240.13,0,240.13
35225,11621,13,3,87.4,21.57,205.64
35226,11621,99,1,486.54,0,486.54
35227,11621,128,2,368.73,0,737.46
35228,11622,79,2,42.36,10.82,75.55
35229,11622,57,3,169.37,0,508.11
35230,11622,121,3,71.56,7.61,198.34
35231,11622,44,3,160.23,14.49,411.04
35232,11622,44,2,160.23,14.39,274.35
35233,11623,52,1,118.79,0,118.79
35234,11623,48,1,330.28,0,330.28
35235,11624,57,3,169.37,0,508.11
35236,11624,46,1,369.94,0,369.94
35237,11624,123,2,105.8,7.65,195.41
35238,11625,33,3,414.38,0,1243.14
35239,11625,144,3,266.65,15.21,678.28
35240,11625,30,3,183.75,0,551.25
35241,11626,101,2,237.82,11.44,421.23
35242,11627,111,3,59.63,0,178.89
35243,11627,99,1,486.54,0,486.54
35244,11627,63,3,157.23,0,471.69
35245,11627,134,3,559.06,22.41,1301.32
35246,11627,78,2,257.47,0,514.94
35247,11628,24,1,232.79,0,232.79
35248,11628,85,3,442.86,0,1328.58
35249,11628,44,2,160.23,0,320.46
35250,11628,147,2,49.28,0,98.56
35251,11629,144,3,266.65,8.68,730.51
35252,11629,47,3,249.36,0,748.08
35253,11629,30,2,183.75,0,367.5
35254,11630,145,2,147.74,0,295.48
35255,11630,121,3,71.56,16.37,179.54
35256,11631,111,2,59.63,12.54,104.3
35257,11631,62,1,16.27,13.9,14.01
35258,11632,46,3,369.94,0,1109.82
35259,11632,145,3,147.74,24.86,333.04
35260,11632,88,2,125.18,0,250.36
35261,11632,60,3,143.86,0,431.58
35262,11632,44,1,160.23,0,160.23
35263,11633,40,2,218.91,0,437.82
35264,11634,20,2,192.67,0,385.34
35265,11634,126,3,286.8,13.87,741.06
35266,11634,26,1,445.7,12.16,391.5
35267,11634,56,1,141.38,20.82,111.94
35268,11635,149,2,305.78,0,611.56
35269,11635,74,1,182.73,5.99,171.78
35270,11635,107,3,47.98,0,143.94
35271,11635,136,3,519.54,0,1558.62
35272,11636,21,3,155.78,5.87,439.91
35273,11637,68,3,66.75,0,200.25
35274,11637,82,1,226.78,0,226.78
35275,11637,80,2,387.75,20.98,612.8
35276,11637,140,1,373.15,0,373.15
35277,11637,127,2,115.38,18.17,188.83
35278,11638,51,1,75.14,23.66,57.36
35279,11638,16,1,187.72,0,187.72
35280,11639,140,3,373.15,8.73,1021.72
35281,11639,142,2,523.19,0,1046.38
35282,11639,83,1,111.16,0,111.16
35283,11640,120,3,398.45,0,1195.35
35284,11641,140,2,373.15,0,746.3
35285,11641,103,1,262.55,0,262.55
35286,11641,14,3,46.37,0,139.11
35287,11641,33,2,414.38,0,828.76
35288,11641,116,2,147.28,5.02,279.77
35289,11642,25,1,464.67,18.73,377.64
35290,11642,46,3,369.94,0,1109.82
35291,11642,101,3,237.82,0,713.46
35292,11643,117,3,35.4,8.6,97.07
35293,11643,31,2,442.48,0,884.96
35294,11643,137,1,141.31,0,141.31
35295,11644,121,2,71.56,0,143.12
35296,11644,112,1,337.36,0,337.36
35297,11645,56,1,141.38,14.79,120.47
35298,11645,128,1,368.73,0,368.73
35299,11645,137,2,141.31,0,282.62
35300,11645,68,2,66.75,21.91,104.25
35301,11645,84,1,244.5,0,244.5
35302,11646,146,1,58.22,10.58,52.06
35303,11646,32,2,506.55,21.28,797.51
35304,11646,113,3,159.6,21.12,377.68
35305,11646,62,1,16.27,0,16.27
35306,11647,55,1,175.5,0,175.5
35307,11647,14,1,46.37,0,46.37
35308,11647,89,2,96.2,0,192.4
35309,11647,60,2,143.86,0,287.72
35310,11647,118,1,342.01,0,342.01
35311,11648,128,2,368.73,9.32,668.73
35312,11649,149,1,305.78,18.77,248.39
35313,11649,85,3,442.86,20.21,1060.07
35314,11649,145,1,147.74,0,147.74
35315,11650,22,1,273.26,10.24,245.28
35316,11650,70,3,283.91,0,851.73
35317,11651,121,3,71.56,0,214.68
35318,11652,144,1,266.65,0,266.65
35319,11652,21,3,155.78,19.43,376.54
35320,11652,104,3,111.24,0,333.72
35321,11652,19,3,205.14,18.36,502.43
35322,11653,70,1,283.91,0,283.91
35323,11653,75,3,399.25,0,1197.75
35324,11653,127,1,115.38,16.36,96.5
35325,11654,18,3,379.87,0,1139.61
35326,11654,6,3,461.37,0,1384.11
35327,11655,103,3,262.55,0,787.65
35328,11655,71,3,417.01,0,1251.03
35329,11655,10,1,524.84,6.02,493.24
35330,11655,113,2,159.6,0,319.2
35331,11655,105,3,197.09,12.89,515.06
35332,11656,133,3,330.48,0,991.44
35333,11656,92,2,253.23,9.83,456.67
35334,11656,102,3,49.61,0,148.83
35335,11657,14,2,46.37,0,92.74
35336,11657,73,1,167.78,10.74,149.76
35337,11657,146,2,58.22,0,116.44
35338,11657,7,1,161.62,0,161.62
35339,11658,99,2,486.54,0,973.08
35340,11658,110,1,117.83,0,117.83
35341,11659,91,1,31.82,17.45,26.27
35342,11659,140,2,373.15,0,746.3
35343,11659,79,2,42.36,0,84.72
35344,11659,51,1,75.14,0,75.14
35345,11659,58,1,437.59,16.28,366.35
35346,11660,48,3,330.28,0,990.84
35347,11660,15,1,180.2,8.57,164.76
35348,11660,53,1,227.55,0,227.55
35349,11661,23,1,54.92,0,54.92
35350,11661,71,1,417.01,19.52,335.61
35351,11662,89,2,96.2,0,192.4
35352,11662,95,3,286.88,6.47,804.96
35353,11662,86,1,345.37,0,345.37
35354,11662,70,1,283.91,0,283.91
35355,11663,63,1,157.23,0,157.23
35356,11663,31,2,442.48,0,884.96
35357,11664,95,1,286.88,0,286.88
35358,11664,135,1,392.64,0,392.64
35359,11664,95,1,286.88,0,286.88
35360,11664,111,1,59.63,0,59.63
35361,11665,30,3,183.75,0,551.25
35362,11665,149,3,305.78,0,917.34
35363,11665,11,3,440.79,0,1322.37
35364,11665,123,2,105.8,0,211.6
35365,11666,107,3,47.98,0,143.94
35366,11666,69,1,288.22,0,288.22
35367,11666,3,3,164.79,15.26,418.93
35368,11666,88,3,125.18,0,375.54
35369,11667,133,1,330.48,0,330.48
35370,11667,17,1,275.65,0,275.65
35371,11668,12,2,199.05,15.53,336.28
35372,11668,89,3,96.2,19.48,232.38
35373,11668,89,3,96.2,0,288.6
35374,11668,120,2,398.45,0,796.9
35375,11668,138,3,311.49,0,934.47
35376,11669,21,1,155.78,0,155.78
35377,11669,125,1,170.74,19.84,136.87
35378,11669,113,2,159.6,0,319.2
35379,11669,62,1,16.27,0,16.27
35380,11669,23,2,54.92,22.81,84.79
35381,11670,49,1,277.76,0,277.76
35382,11670,95,2,286.88,0,573.76
35383,11670,135,1,392.64,21.8,307.04
35384,11670,50,2,49.6,18,81.34
